class_id,id,enrolled,capacity,message,timestamp
WINTER 2024 06288,99118,20,25,"",2023-11-21 00:00:00.000000
WINTER 2024 05462,99119,0,20,"",2023-11-21 00:00:00.000000
WINTER 2024 05470,99120,2,5,"",2023-11-21 00:00:00.000000
WINTER 2024 05488,99121,320,320,"",2023-11-21 00:00:00.000000
WINTER 2024 59519,99122,0,100,"",2023-11-21 00:00:00.000000
WINTER 2024 05496,99123,330,330,"",2023-11-21 00:00:00.000000
WINTER 2024 05504,99124,330,330,"",2023-11-21 00:00:00.000000
WINTER 2024 05520,99125,11,50,"",2023-11-21 00:00:00.000000
WINTER 2024 05546,99126,23,48,"",2023-11-21 00:00:00.000000
WINTER 2024 05587,99127,61,65,"",2023-11-21 00:00:00.000000
WINTER 2024 05637,99128,67,65,"",2023-11-21 00:00:00.000000
WINTER 2024 05678,99129,2,5,"",2023-11-21 00:00:00.000000
WINTER 2024 05694,99130,76,78,"",2023-11-21 00:00:00.000000
WINTER 2024 05785,99131,35,48,"",2023-11-21 00:00:00.000000
WINTER 2024 56150,99132,45,140,"",2023-11-21 00:00:00.000000
WINTER 2024 05819,99133,55,60,"",2023-11-21 00:00:00.000000
WINTER 2024 05827,99134,16,17,"",2023-11-21 00:00:00.000000
WINTER 2024 59451,99135,20,25,"",2023-11-21 00:00:00.000000
WINTER 2024 05835,99136,28,30,"",2023-11-21 00:00:00.000000
WINTER 2024 05843,99137,14,35,"",2023-11-21 00:00:00.000000
WINTER 2024 05868,99138,39,64,"",2023-11-21 00:00:00.000000
WINTER 2024 05900,99139,0,40,"",2023-11-21 00:00:00.000000
WINTER 2024 05918,99140,16,20,"",2023-11-21 00:00:00.000000
WINTER 2024 05926,99141,16,20,"",2023-11-21 00:00:00.000000
WINTER 2024 05934,99142,1,20,"",2023-11-21 00:00:00.000000
WINTER 2024 59329,99143,0,20,"",2023-11-21 00:00:00.000000
WINTER 2024 59360,99144,0,15,"",2023-11-21 00:00:00.000000
WINTER 2024 05959,99145,0,50,"",2023-11-21 00:00:00.000000
WINTER 2024 06296,99146,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 15503,99147,0,20,"",2023-11-21 00:00:00.000000
WINTER 2024 15529,99148,60,60,"",2023-11-21 00:00:00.000000
WINTER 2024 15636,99149,26,25,"",2023-11-21 00:00:00.000000
WINTER 2024 15644,99150,50,50,"",2023-11-21 00:00:00.000000
WINTER 2024 15669,99151,19,60,"",2023-11-21 00:00:00.000000
WINTER 2024 15693,99152,42,60,"",2023-11-21 00:00:00.000000
WINTER 2024 61135,99153,27,80,"",2023-11-21 00:00:00.000000
WINTER 2024 61184,99154,37,60,"",2023-11-21 00:00:00.000000
WINTER 2024 15701,99155,8,30,"",2023-11-21 00:00:00.000000
WINTER 2024 15719,99156,11,20,"",2023-11-21 00:00:00.000000
WINTER 2024 15727,99157,13,25,"",2023-11-21 00:00:00.000000
WINTER 2024 15784,99158,32,60,"",2023-11-21 00:00:00.000000
WINTER 2024 15834,99159,61,60,"",2023-11-21 00:00:00.000000
WINTER 2024 15859,99160,24,40,"",2023-11-21 00:00:00.000000
WINTER 2024 15875,99161,92,92,"",2023-11-21 00:00:00.000000
WINTER 2024 15917,99162,0,20,"",2023-11-21 00:00:00.000000
WINTER 2024 15925,99163,0,20,"",2023-11-21 00:00:00.000000
WINTER 2024 02469,99164,8,20,"",2023-11-21 00:00:00.000000
WINTER 2024 02477,99165,13,20,"",2023-11-21 00:00:00.000000
WINTER 2024 50724,99166,9,15,"",2023-11-21 00:00:00.000000
WINTER 2024 02485,99167,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 02493,99168,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 02501,99169,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 02519,99170,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 06304,99171,20,20,"",2023-11-21 00:00:00.000000
WINTER 2024 06312,99172,6,20,"",2023-11-21 00:00:00.000000
WINTER 2024 06320,99173,11,20,"",2023-11-21 00:00:00.000000
WINTER 2024 06338,99174,3,20,"",2023-11-21 00:00:00.000000
WINTER 2024 06346,99175,3,20,"",2023-11-21 00:00:00.000000
WINTER 2024 06353,99176,4,20,"",2023-11-21 00:00:00.000000
WINTER 2024 06437,99177,12,20,"",2023-11-21 00:00:00.000000
WINTER 2024 62950,99178,30,30,"",2023-11-21 00:00:00.000000
WINTER 2024 52423,99179,31,37,"",2023-11-21 00:00:00.000000
WINTER 2024 06486,99180,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 06494,99181,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 35295,99182,7,40,"",2023-11-21 00:00:00.000000
WINTER 2024 35303,99183,3,40,"",2023-11-21 00:00:00.000000
WINTER 2024 35311,99184,1,40,"",2023-11-21 00:00:00.000000
WINTER 2024 35329,99185,7,40,"",2023-11-21 00:00:00.000000
WINTER 2024 35337,99186,14,75,"",2023-11-21 00:00:00.000000
WINTER 2024 35345,99187,0,40,"",2023-11-21 00:00:00.000000
WINTER 2024 35360,99188,3,30,"",2023-11-21 00:00:00.000000
WINTER 2024 35386,99189,4,30,"",2023-11-21 00:00:00.000000
WINTER 2024 35394,99190,0,20,"",2023-11-21 00:00:00.000000
WINTER 2024 35402,99191,4,40,"",2023-11-21 00:00:00.000000
WINTER 2024 53033,99192,60,60,"",2023-11-21 00:00:00.000000
WINTER 2024 10306,99193,300,300,"",2023-11-21 00:00:00.000000
WINTER 2024 53082,99194,60,60,"",2023-11-21 00:00:00.000000
WINTER 2024 10629,99195,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 52480,99196,20,20,"",2023-11-21 00:00:00.000000
WINTER 2024 52506,99197,13,15,"",2023-11-21 00:00:00.000000
WINTER 2024 10660,99198,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 08417,99199,1,10,"",2023-11-21 00:00:00.000000
WINTER 2024 60897,99200,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 08425,99201,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 08433,99202,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 08458,99203,85,120,"",2023-11-21 00:00:00.000000
WINTER 2024 08581,99204,127,160,"",2023-11-21 00:00:00.000000
WINTER 2024 08656,99205,160,160,"",2023-11-21 00:00:00.000000
WINTER 2024 61333,99206,21,20,"",2023-11-21 00:00:00.000000
WINTER 2024 08730,99207,31,55,"",2023-11-21 00:00:00.000000
WINTER 2024 08748,99208,30,55,"",2023-11-21 00:00:00.000000
WINTER 2024 08771,99209,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 08789,99210,0,20,"",2023-11-21 00:00:00.000000
WINTER 2024 44321,99211,300,300,"",2023-11-21 00:00:00.000000
WINTER 2024 44578,99212,114,120,"",2023-11-21 00:00:00.000000
WINTER 2024 44628,99213,92,100,"",2023-11-21 00:00:00.000000
WINTER 2024 44677,99214,120,125,"",2023-11-21 00:00:00.000000
WINTER 2024 44735,99215,120,125,"",2023-11-21 00:00:00.000000
WINTER 2024 44792,99216,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 44800,99217,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 60830,99218,218,350,"",2023-11-21 00:00:00.000000
WINTER 2024 44818,99219,350,350,"",2023-11-21 00:00:00.000000
WINTER 2024 44826,99220,350,350,"",2023-11-21 00:00:00.000000
WINTER 2024 44842,99221,31,30,"",2023-11-21 00:00:00.000000
WINTER 2024 44909,99222,110,110,"",2023-11-21 00:00:00.000000
WINTER 2024 60848,99223,86,84,"",2023-11-21 00:00:00.000000
WINTER 2024 44974,99224,85,85,"",2023-11-21 00:00:00.000000
WINTER 2024 44990,99225,20,20,"",2023-11-21 00:00:00.000000
WINTER 2024 60855,99226,135,135,"",2023-11-21 00:00:00.000000
WINTER 2024 45021,99227,15,80,"",2023-11-21 00:00:00.000000
WINTER 2024 45039,99228,170,170,"",2023-11-21 00:00:00.000000
WINTER 2024 60871,99229,39,39,"",2023-11-21 00:00:00.000000
WINTER 2024 60905,99230,150,150,"",2023-11-21 00:00:00.000000
WINTER 2024 60913,99231,89,90,"",2023-11-21 00:00:00.000000
WINTER 2024 60921,99232,107,159,"",2023-11-21 00:00:00.000000
WINTER 2024 60947,99233,28,28,"",2023-11-21 00:00:00.000000
WINTER 2024 60962,99234,44,75,"",2023-11-21 00:00:00.000000
WINTER 2024 45070,99235,42,159,"",2023-11-21 00:00:00.000000
WINTER 2024 45088,99236,69,75,"",2023-11-21 00:00:00.000000
WINTER 2024 45096,99237,151,150,"",2023-11-21 00:00:00.000000
WINTER 2024 45112,99238,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 45120,99239,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 45138,99240,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 45146,99241,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 45153,99242,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 45161,99243,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 16733,99244,813,1160,"",2023-11-21 00:00:00.000000
WINTER 2024 16774,99245,2,20,"",2023-11-21 00:00:00.000000
WINTER 2024 16782,99246,354,354,"",2023-11-21 00:00:00.000000
WINTER 2024 16790,99247,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 53140,99248,24,24,"",2023-11-21 00:00:00.000000
WINTER 2024 69401,99249,24,15,"",2023-11-21 00:00:00.000000
WINTER 2024 16816,99250,7,6,"",2023-11-21 00:00:00.000000
WINTER 2024 16824,99251,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 16832,99252,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 16857,99253,35,36,"",2023-11-21 00:00:00.000000
WINTER 2024 16907,99254,1,5,"",2023-11-21 00:00:00.000000
WINTER 2024 53165,99255,13,12,"",2023-11-21 00:00:00.000000
WINTER 2024 53181,99256,14,12,"",2023-11-21 00:00:00.000000
WINTER 2024 53207,99257,15,12,"",2023-11-21 00:00:00.000000
WINTER 2024 53223,99258,15,12,"",2023-11-21 00:00:00.000000
WINTER 2024 53249,99259,13,12,"",2023-11-21 00:00:00.000000
WINTER 2024 16923,99260,159,159,"",2023-11-21 00:00:00.000000
WINTER 2024 17012,99261,122,144,"",2023-11-21 00:00:00.000000
WINTER 2024 17103,99262,173,173,"",2023-11-21 00:00:00.000000
WINTER 2024 17251,99263,75,80,"",2023-11-21 00:00:00.000000
WINTER 2024 17327,99264,72,72,"",2023-11-21 00:00:00.000000
WINTER 2024 53264,99265,11,11,"",2023-11-21 00:00:00.000000
WINTER 2024 17376,99266,96,96,"",2023-11-21 00:00:00.000000
WINTER 2024 17426,99267,144,144,"",2023-11-21 00:00:00.000000
WINTER 2024 17517,99268,28,28,"",2023-11-21 00:00:00.000000
WINTER 2024 17574,99269,79,80,"",2023-11-21 00:00:00.000000
WINTER 2024 17616,99270,68,80,"",2023-11-21 00:00:00.000000
WINTER 2024 17749,99271,8,32,"",2023-11-21 00:00:00.000000
WINTER 2024 53280,99272,44,44,"",2023-11-21 00:00:00.000000
WINTER 2024 53330,99273,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 17764,99274,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 17772,99275,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 17780,99276,1,20,"",2023-11-21 00:00:00.000000
WINTER 2024 17798,99277,20,20,"",2023-11-21 00:00:00.000000
WINTER 2024 17806,99278,19,15,"",2023-11-21 00:00:00.000000
WINTER 2024 17855,99279,1,10,"",2023-11-21 00:00:00.000000
WINTER 2024 17863,99280,1,10,"",2023-11-21 00:00:00.000000
WINTER 2024 63586,99281,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 17905,99282,4,10,"",2023-11-21 00:00:00.000000
WINTER 2024 17921,99283,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 17939,99284,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 17947,99285,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 02576,99286,50,50,"",2023-11-21 00:00:00.000000
WINTER 2024 59915,99287,50,50,"",2023-11-21 00:00:00.000000
WINTER 2024 02659,99288,110,110,"",2023-11-21 00:00:00.000000
WINTER 2024 02691,99289,30,30,"",2023-11-21 00:00:00.000000
WINTER 2024 02758,99290,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 59956,99291,8,60,"",2023-11-21 00:00:00.000000
WINTER 2024 02774,99292,30,65,"",2023-11-21 00:00:00.000000
WINTER 2024 59998,99293,0,35,"",2023-11-21 00:00:00.000000
WINTER 2024 60004,99294,28,35,"",2023-11-21 00:00:00.000000
WINTER 2024 60210,99295,18,65,"",2023-11-21 00:00:00.000000
WINTER 2024 59949,99296,0,65,"",2023-11-21 00:00:00.000000
WINTER 2024 02790,99297,27,65,"",2023-11-21 00:00:00.000000
WINTER 2024 59972,99298,2,65,"",2023-11-21 00:00:00.000000
WINTER 2024 59980,99299,65,65,"",2023-11-21 00:00:00.000000
WINTER 2024 60202,99300,9,65,"",2023-11-21 00:00:00.000000
WINTER 2024 60228,99301,55,65,"",2023-11-21 00:00:00.000000
WINTER 2024 59964,99302,16,65,"",2023-11-21 00:00:00.000000
WINTER 2024 02865,99303,0,20,"",2023-11-21 00:00:00.000000
WINTER 2024 02873,99304,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 02899,99305,0,12,"",2023-11-21 00:00:00.000000
WINTER 2024 02907,99306,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 02915,99307,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 03251,99308,50,50,"",2023-11-21 00:00:00.000000
WINTER 2024 03285,99309,100,100,"",2023-11-21 00:00:00.000000
WINTER 2024 61754,99310,50,50,"",2023-11-21 00:00:00.000000
WINTER 2024 61689,99311,150,150,"",2023-11-21 00:00:00.000000
WINTER 2024 03368,99312,24,30,"",2023-11-21 00:00:00.000000
WINTER 2024 61572,99313,30,30,"",2023-11-21 00:00:00.000000
WINTER 2024 61531,99314,11,15,"",2023-11-21 00:00:00.000000
WINTER 2024 03426,99315,15,15,"",2023-11-21 00:00:00.000000
WINTER 2024 03442,99316,18,18,"",2023-11-21 00:00:00.000000
WINTER 2024 61960,99317,46,46,"",2023-11-21 00:00:00.000000
WINTER 2024 63719,99318,2,15,"",2023-11-21 00:00:00.000000
WINTER 2024 03459,99319,5,7,"",2023-11-21 00:00:00.000000
WINTER 2024 03483,99320,17,16,"",2023-11-21 00:00:00.000000
WINTER 2024 03525,99321,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 03533,99322,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 03541,99323,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 03558,99324,0,15,"",2023-11-21 00:00:00.000000
WINTER 2024 03566,99325,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 01404,99326,260,260,"",2023-11-21 00:00:00.000000
WINTER 2024 50187,99327,125,125,"",2023-11-21 00:00:00.000000
WINTER 2024 01602,99328,150,150,"",2023-11-21 00:00:00.000000
WINTER 2024 50245,99329,99,100,"",2023-11-21 00:00:00.000000
WINTER 2024 50401,99330,39,60,"",2023-11-21 00:00:00.000000
WINTER 2024 50484,99331,33,60,"",2023-11-21 00:00:00.000000
WINTER 2024 50583,99332,60,60,"",2023-11-21 00:00:00.000000
WINTER 2024 50591,99333,60,60,"",2023-11-21 00:00:00.000000
WINTER 2024 50765,99334,60,60,"",2023-11-21 00:00:00.000000
WINTER 2024 62182,99335,60,60,"",2023-11-21 00:00:00.000000
WINTER 2024 01677,99336,10,10,"",2023-11-21 00:00:00.000000
WINTER 2024 01693,99337,60,60,"",2023-11-21 00:00:00.000000
WINTER 2024 50781,99338,55,60,"",2023-11-21 00:00:00.000000
WINTER 2024 50799,99339,10,15,"",2023-11-21 00:00:00.000000
WINTER 2024 50807,99340,10,10,"",2023-11-21 00:00:00.000000
WINTER 2024 01768,99341,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 01784,99342,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 55863,99343,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 01800,99344,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 01818,99345,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 01826,99346,0,30,"",2023-11-21 00:00:00.000000
WINTER 2024 01834,99347,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 23945,99348,26,30,"",2023-11-21 00:00:00.000000
WINTER 2024 23952,99349,0,30,"",2023-11-21 00:00:00.000000
WINTER 2024 51623,99350,19,30,"",2023-11-21 00:00:00.000000
WINTER 2024 23960,99351,7,30,"",2023-11-21 00:00:00.000000
WINTER 2024 23978,99352,12,30,"",2023-11-21 00:00:00.000000
WINTER 2024 23986,99353,12,30,"",2023-11-21 00:00:00.000000
WINTER 2024 23994,99354,17,30,"",2023-11-21 00:00:00.000000
WINTER 2024 24000,99355,4,30,"",2023-11-21 00:00:00.000000
WINTER 2024 24018,99356,6,15,"",2023-11-21 00:00:00.000000
WINTER 2024 24026,99357,17,30,"",2023-11-21 00:00:00.000000
WINTER 2024 24034,99358,5,30,"",2023-11-21 00:00:00.000000
WINTER 2024 24059,99359,48,50,"",2023-11-21 00:00:00.000000
WINTER 2024 24075,99360,4,30,"",2023-11-21 00:00:00.000000
WINTER 2024 24083,99361,6,30,"",2023-11-21 00:00:00.000000
WINTER 2024 24091,99362,7,25,"",2023-11-21 00:00:00.000000
WINTER 2024 24109,99363,12,26,"",2023-11-21 00:00:00.000000
WINTER 2024 60236,99364,6,30,"",2023-11-21 00:00:00.000000
WINTER 2024 60244,99365,3,15,"",2023-11-21 00:00:00.000000
WINTER 2024 24133,99366,15,15,"",2023-11-21 00:00:00.000000
WINTER 2024 61358,99367,6,15,"",2023-11-21 00:00:00.000000
WINTER 2024 61341,99368,14,46,"",2023-11-21 00:00:00.000000
WINTER 2024 24158,99369,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 24166,99370,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 62828,99371,12,12,"",2023-11-21 00:00:00.000000
WINTER 2024 08383,99372,9,8,"",2023-11-21 00:00:00.000000
WINTER 2024 08391,99373,10,12,"",2023-11-21 00:00:00.000000
WINTER 2024 50732,99374,4,15,"",2023-11-21 00:00:00.000000
WINTER 2024 08409,99375,8,10,"",2023-11-21 00:00:00.000000
WINTER 2024 24893,99376,5,20,"",2023-11-21 00:00:00.000000
WINTER 2024 60426,99377,205,206,"",2023-11-21 00:00:00.000000
WINTER 2024 01941,99378,206,206,"",2023-11-21 00:00:00.000000
WINTER 2024 02048,99379,205,206,"",2023-11-21 00:00:00.000000
WINTER 2024 02139,99380,45,45,"",2023-11-21 00:00:00.000000
WINTER 2024 02147,99381,35,45,"",2023-11-21 00:00:00.000000
WINTER 2024 60517,99382,45,45,"",2023-11-21 00:00:00.000000
WINTER 2024 60525,99383,44,45,"",2023-11-21 00:00:00.000000
WINTER 2024 60541,99384,45,45,"",2023-11-21 00:00:00.000000
WINTER 2024 02188,99385,24,25,"",2023-11-21 00:00:00.000000
WINTER 2024 60566,99386,45,45,"",2023-11-21 00:00:00.000000
WINTER 2024 02204,99387,44,45,"",2023-11-21 00:00:00.000000
WINTER 2024 60533,99388,20,45,"",2023-11-21 00:00:00.000000
WINTER 2024 61077,99389,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 02246,99390,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 02253,99391,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 02261,99392,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 38109,99393,179,180,"",2023-11-21 00:00:00.000000
WINTER 2024 38174,99394,240,240,"",2023-11-21 00:00:00.000000
WINTER 2024 38265,99395,180,180,"",2023-11-21 00:00:00.000000
WINTER 2024 38356,99396,120,120,"",2023-11-21 00:00:00.000000
WINTER 2024 38406,99397,120,120,"",2023-11-21 00:00:00.000000
WINTER 2024 52142,99398,93,120,"",2023-11-21 00:00:00.000000
WINTER 2024 38455,99399,72,120,"",2023-11-21 00:00:00.000000
WINTER 2024 38547,99400,0,25,"",2023-11-21 00:00:00.000000
WINTER 2024 52126,99401,35,35,"",2023-11-21 00:00:00.000000
WINTER 2024 52183,99402,20,35,"",2023-11-21 00:00:00.000000
WINTER 2024 52191,99403,0,35,"",2023-11-21 00:00:00.000000
WINTER 2024 52209,99404,35,35,"",2023-11-21 00:00:00.000000
WINTER 2024 52217,99405,9,35,"",2023-11-21 00:00:00.000000
WINTER 2024 52225,99406,20,20,"",2023-11-21 00:00:00.000000
WINTER 2024 52233,99407,35,35,"",2023-11-21 00:00:00.000000
WINTER 2024 38612,99408,25,35,"",2023-11-21 00:00:00.000000
WINTER 2024 52266,99409,46,60,"",2023-11-21 00:00:00.000000
WINTER 2024 38646,99410,0,20,"",2023-11-21 00:00:00.000000
WINTER 2024 38653,99411,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 38661,99412,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 38679,99413,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 38687,99414,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 38695,99415,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 10736,99416,128,200,"",2023-11-21 00:00:00.000000
WINTER 2024 10801,99417,297,297,"",2023-11-21 00:00:00.000000
WINTER 2024 10926,99418,237,297,"",2023-11-21 00:00:00.000000
WINTER 2024 11080,99419,218,243,"",2023-11-21 00:00:00.000000
WINTER 2024 11189,99420,297,297,"",2023-11-21 00:00:00.000000
WINTER 2024 11288,99421,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 11296,99422,0,25,"",2023-11-21 00:00:00.000000
WINTER 2024 11312,99423,22,30,"",2023-11-21 00:00:00.000000
WINTER 2024 58644,99424,83,81,"",2023-11-21 00:00:00.000000
WINTER 2024 11353,99425,23,23,"",2023-11-21 00:00:00.000000
WINTER 2024 11379,99426,15,15,"",2023-11-21 00:00:00.000000
WINTER 2024 58701,99427,12,25,"",2023-11-21 00:00:00.000000
WINTER 2024 58743,99428,11,25,"",2023-11-21 00:00:00.000000
WINTER 2024 11478,99429,35,50,"",2023-11-21 00:00:00.000000
WINTER 2024 58818,99430,6,20,"",2023-11-21 00:00:00.000000
WINTER 2024 11536,99431,25,15,"",2023-11-21 00:00:00.000000
WINTER 2024 58784,99432,4,30,"",2023-11-21 00:00:00.000000
WINTER 2024 11551,99433,24,24,"",2023-11-21 00:00:00.000000
WINTER 2024 58859,99434,10,20,"",2023-11-21 00:00:00.000000
WINTER 2024 11593,99435,0,15,"",2023-11-21 00:00:00.000000
WINTER 2024 11601,99436,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 11619,99437,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 11627,99438,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 11650,99439,7,20,"",2023-11-21 00:00:00.000000
WINTER 2024 63610,99440,6,20,"",2023-11-21 00:00:00.000000
WINTER 2024 11668,99441,0,1,"",2023-11-21 00:00:00.000000
WINTER 2024 11676,99442,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 11684,99443,0,15,"",2023-11-21 00:00:00.000000
WINTER 2024 11692,99444,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 11700,99445,0,15,"",2023-11-21 00:00:00.000000
WINTER 2024 11718,99446,0,15,"",2023-11-21 00:00:00.000000
WINTER 2024 11726,99447,0,10,"",2023-11-21 00:00:00.000000
WINTER 2024 63230,99448,19,30,"",2023-11-21 00:00:00.000000
WINTER 2024 54544,99449,19,30,"",2023-11-21 00:00:00.000000
WINTER 2024 60160,99450,3,15,"",2023-11-21 00:00:00.000000
WINTER 2024 46441,99451,0,3,"",2023-11-21 00:00:00.000000
WINTER 2024 46458,99452,0,3,"",2023-11-21 00:00:00.000000
WINTER 2024 00026,99453,560,560,"",2023-11-21 00:00:00.000000
WINTER 2024 59675,99454,354,354,"",2023-11-21 00:00:00.000000
WINTER 2024 00406,99455,0,35,"",2023-11-21 00:00:00.000000
WINTER 2024 60087,99456,20,20,"",2023-11-21 00:00:00.000000
WINTER 2024 59832,99457,57,80,"",2023-11-21 00:00:00.000000
WINTER 2024 00422,99458,40,40,"",2023-11-21 00:00:00.000000
WINTER 2024 60038,99459,21,20,"",2023-11-21 00:00:00.000000
WINTER 2024 60129,99460,40,40,"",2023-11-21 00:00:00.000000
WINTER 2024 60020,99461,18,30,"",2023-11-21 00:00:00.000000
WINTER 2024 60061,99462,42,40,"",2023-11-21 00:00:00.000000
WINTER 2024 60095,99463,95,95,"",2023-11-21 00:00:00.000000
WINTER 2024 60053,99464,30,30,"",2023-11-21 00:00:00.000000
WINTER 2024 60079,99465,26,25,"",2023-11-21 00:00:00.000000
WINTER 2024 00505,99466,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 00513,99467,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 00521,99468,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 00539,99469,35,40,"",2023-11-21 00:00:00.000000
WINTER 2024 00547,99470,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 00554,99471,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 00562,99472,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 00570,99473,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 00588,99474,1,30,"",2023-11-21 00:00:00.000000
WINTER 2024 00612,99475,0,5,"",2023-11-21 00:00:00.000000
WINTER 2024 00620,99476,0,30,"",2023-11-21 00:00:00.000000
WINTER 2024 00638,99477,0,50,"",2023-11-21 00:00:00.000000
WINTER 2024 13268,99478,648,780,"",2023-11-21 00:00:00.000000
WINTER 2024 13615,99479,350,350,"",2023-11-21 00:00:00.000000
WINTER 2024 13789,99480,140,140,"",2023-11-21 00:00:00.000000
WINTER 2024 13839,99481,0,20,"",2023-11-21 00:00:00.000000
WINTER 2024 13854,99482,109,150,"",2023-11-21 00:00:00.000000
WINTER 2024 13904,99483,0,0,"",2023-11-21 00:00:00.000000
WINTER 2024 13920,99484,0,40,"",2023-11-21 00:00:00.000000
WINTER 2024 13946,99485,0,40,"",2023-11-21 00:00:00.000000
WINTER 2024 13961,99486,0,40,"",2023-11-21 00:00:00.000000
WINTER 2024 13987,99487,40,40,"",2023-11-21 00:00:00.000000
WINTER 2024 14001,99488,40,40,"",2023-11-21 00:00:00.000000
WINTER 2024 14027,99489,40,40,"",2023-11-21 00:00:00.000000
WINTER 2024 55558,99490,40,40,"",2023-11-21 00:00:00.000000
