course_acronym,prerequisite_acronym,is_strong,is_same_major
MCDB 108A,EEMB 2,true,false
MCDB 108A,MCDB 1B,true,true
MCDB 108A,CHEM 1A,false,false
MCDB 108A,CHEM 1B,false,false
MCDB 108A,CHEM 1C,false,false
MCDB 108A,CHEM 109A,false,false
MCDB 108A,CHEM 109B,false,false
MCDB 108A,CHEM 109C,false,false
MCDB 108C,MCDB 108A,false,true
MCDB 108C,MCDB 108B,false,true
MCDB 108C,PHYS 6A,false,false
MCDB 108C,PHYS 6B,false,false
MCDB 108C,PHYS 6C,false,false
MCDB 108C,MAT 34A,false,false
MCDB 108C,MAT 34B,false,false
MCDB 109L,MCDB 108A,false,true
MCDB 109L,MCDB 108B,false,true
MCDB 109L,MCDB 1A,false,true
MCDB 109L,MCDB 1B,false,true
MCDB 111,MCDB 1A,true,true
MCDB 111,EEMB 2,true,false
MCDB 111,MCDB 1B,true,true
MCDB 118,MCDB 1A,true,true
MCDB 118,EEMB 2,true,false
MCDB 118,MCDB 1B,true,true
MCDB 118,MCDB 101A,false,true
MCDB 118,EEMB 129,false,false
MCDB 134,MCDB 101A,false,true
MCDB 134,EEMB 129,false,false
MCDB 135,MCDB 101A,false,true
MCDB 135,MCDB 101B,false,true
MCDB 135H,MCDB 135,false,true
MCDB 139,MCDB 1A,true,true
MCDB 139,EEMB 2,true,false
MCDB 139,MCDB 1B,true,true
MCDB 139,EEMB 3,true,false
MCDB 139H,MCDB 139,false,true
MCDB 140L,MCDB 101A,true,true
MCDB 140L,MCDB 101B,true,true
MCDB 140L,MCDB 110,true,true
MCDB 140L,MCDB 108A,true,true
MCDB 140L,MCDB 108B,true,true
MCDB 140L,MCDB 108C,true,true
MCDB 146,MCDB 101A,false,true
MCDB 146,EEMB 129,false,false
MCDB 146,MCDB 103,false,true
MCDB 146,MCDB 112,false,true
MCDB 153,MCDB 1A,false,true
MCDB 153,MCDB 1B,false,true
MCDB 153,MCDB 101A,false,true
MCDB 153,EEMB 129,false,false
MCDB 187,MCDB 1A,true,true
MCDB 187,EEMB 2,true,false
MCDB 187,MCDB 1B,true,true
MCDB 187,EEMB 3,true,false
MCDB 192,CHEM 1A,false,false
MCDB 192,CHEM 1B,false,false
MCDB 192,CHEM 1C,false,false
MCDB 192,MCDB 1A,true,true
MCDB 192,MCDB 1B,true,true
MCDB 192,EEMB 2,true,false
MUS 35C,MUS 33,false,true
MUS 103,MUS 5C,true,true
MUS 103,MUS 102,true,true
MUS 106C,MUS 5E,false,true
MUS 106C,MUS 106B,false,true
MUS 109LC,MUS 109L,false,true
MUS 135C,MUS 33,false,true
MUS 150,MUS 25,false,true
MUS 150,MUS 33,false,true
MUS 160C,MUS 4C,true,true
MUS 160C,MUS 5C,true,true
MUS 160C,MUS 160A,true,true
MUS 184,MUS 10A,false,true
MUS 184,MUS 10B,false,true
MUS 184,MUS 10C,false,true
MUS A 139,MUS 25,false,false
PHIL 131,PHIL 100A,false,true
PHIL 139,PHIL 100A,false,true
PHIL 141,PHIL 100A,false,true
PHIL 150E,PHIL 100A,false,true
PHIL 150E,PHIL 100B,false,true
PHIL 150E,PHIL 100C,false,true
PHIL 150E,PHIL 100D,false,true
PHIL 150E,PHIL 100E,false,true
PHIL 150E,PHIL 100F,false,true
PHYS 2,PHYS 1,false,true
PHYS 2,MAT 2A,false,false
PHYS 2,MAT 2B,false,false
PHYS 2,MAT 3A,false,false
PHYS 2,MAT 3B,false,false
PHYS 5,PHYS 4,false,true
PHYS 5L,PHYS 4,false,true
PHYS 5L,PHYS 24,false,true
PHYS 5L,PHYS 5,false,true
PHYS 5L,PHYS 25,false,true
PHYS 6C,PHYS 6B,false,true
PHYS 6CL,PHYS 6C,false,true
PHYS 13CL,PHYS 5,false,true
PHYS 13CL,PHYS 25,false,true
PHYS CS 15C,PHYS 15B,false,false
PHYS 20CL,PHYS 4,false,true
PHYS 20CL,PHYS 24,false,true
PHYS 20CL,PHYS 20B,false,true
PHYS 20CL,PHYS 5,false,true
PHYS 20CL,PHYS 25,false,true
PHYS 23,PHYS 22,false,true
PHYS 25,PHYS 24,false,true
PHYS 25,MAT 6A,false,false
PHYS CS 33,PHYS 31,true,false
PHYS CS 33,PHYS 32,true,false
PHYS CS 36,PHYS 34,true,false
PHYS CS 36,PHYS 35,true,false
PHYS 106,PHYS 105A,false,true
PHYS 106,PHYS 103,false,true
PHYS 106,ME 163,false,false
PHYS 110A,PHYS 5,false,true
PHYS 110A,PHYS 25,false,true
PHYS 110A,MAT 6B,false,false
PHYS 115C,PHYS 115B,false,true
PHYS 123B,PHYS 115A,false,true
PHYS 125,PHYS 115B,false,true
PHYS 127AL,PHYS 13C,false,true
PHYS 127AL,PHYS 20C,false,true
PHYS 127AL,MAT 3B,false,false
PHYS 131,PHYS 105A,false,true
PHYS 131,PHYS 105B,false,true
PHYS 131,PHYS 103,false,true
PHYS 131,PHYS 104,false,true
PHYS 133,PHYS 5,false,true
PHYS 133,PHYS 25,false,true
PHYS 133,PHYS 115A,false,true
PHYS 134L,PHYS 5,false,true
PHYS 134L,PHYS 25,false,true
PHYS 134L,PHYS 115A,false,true
PHYS 141,PHYS 110B,false,true
POL S 119DJ,POL S 1,true,true
POL S 119DJ,POL S 7,true,true
POL S 124,POL S 7,false,true
POL S 127,POL S 7,false,true
POL S 130,POL S 6,false,true
POL S 135,POL S 6,false,true
POL S 161,POL S 12,false,true
POL S 162,POL S 12,false,true
POL S 170,POL S 12,true,true
POL S 170,POL S 15,true,true
POL S 172,POL S 15,false,true
POL S 176,POL S 6,false,true
POL S 176,POL S 12,false,true
POL S 176,ENV S 1,false,false
POL S 176,ENV S 3,false,false
PORT 3,PORT 2,false,true
PORT 6,PORT 5,false,true
PORT 16B,PORT 16A,false,true
PSY 106,PSY 1,false,true
PSY 111,PSY 3,false,true
PSY 111,PSY 106,false,true
PSY 111L,PSY 111,false,true
PSY 115,PSY 111,false,true
PSY 118L,PSY 108,false,true
PSY 118L,PSY 123,false,true
PSY 118L,PSY 129,false,true
PSY 118L,PSY 130,false,true
PSY 137,PSY 106,false,true
PSY 137,PSY 111,false,true
PSY 139,PSY 102,false,true
PSY 139,PSY 106,false,true
PSY 147,PSY 102,false,true
PSY 150L,PSY 102,false,true
PSY 151,PSY 105,false,true
PSY 161,PSY 111,false,true
PSY 161,MCDB 151,false,false
PSY 162,PSY 111,false,true
PSY 162,MCDB 151,false,false
RG ST 10C,RG ST 10A,false,true
RG ST 10C,RG ST 10B,false,true
RG ST 10F,RG ST 10E,false,true
RG ST 11C,RG ST 11B,false,true
RG ST 57C,RG ST 57B,false,true
RG ST 58C,RG ST 57D,false,true
RG ST 58C,RG ST 58B,false,true
RG ST 65C,RG ST 65B,false,true
RG ST 65F,RG ST 65E,false,true
RG ST 148C,ES 148B,false,false
RG ST 156CI,RG ST 156C,false,true
RG ST 157CP,RG ST 57F,false,true
RG ST 157CP,RG ST 58D,false,true
RG ST 158F,RG ST 158E,false,true
RG ST 159F,RG ST 159A,false,true
RG ST 159F,RG ST 159B,false,true
RG ST 159F,RG ST 159C,false,true
RUSS 3,RUSS 2,false,true
RUSS 6,RUSS 5,false,true
RUSS 101C,RUSS 6,false,true
RUSS 121,RUSS 6,false,true
SOC 142A,SOC 142,false,true
SOC 156B,SOC 156A,false,true
SPAN 3HY,SPAN 2,false,true
SPAN 3HY,SPAN 2H,false,true
SPAN 116,SPAN 16B,false,true
SPAN 116,SPAN 25,false,true
SPAN 138,SPAN 30,false,true
SPAN 138,SPAN 102L,false,true
SPAN 140A,SPAN 102L,false,true
SPAN 140A,SPAN 30,false,true
SPAN 145,SPAN 25,false,true
SPAN 145,SPAN 16B,false,true
SPAN 145,SPAN 100,false,true
SPAN 152,SPAN 30,false,true
SPAN 152,SPAN 102L,false,true
SPAN 154C,SPAN 154B,false,true
SPAN 165,SPAN 30,false,true
SPAN 165,SPAN 100,false,true
SPAN 183E,SPAN 102L,false,true
SPAN 183E,SPAN 30,false,true
SPAN 183IA,SPAN 102L,false,true
SPAN 183IA,SPAN 30,false,true
SPAN 186FL,SPAN 100,false,true
SPAN 187A,SPAN 102L,false,true
SPAN 187A,SPAN 30,false,true
SPAN 194,SPAN 102L,false,true
SPAN 194,SPAN 30,false,true
PSTAT 8,MAT 3C,false,false
PSTAT 8,MAT 4A,false,false
PSTAT 8,MAT 4B,false,false
PSTAT 8,MAT 5A,false,false
PSTAT 8,MAT 5B,false,false
PSTAT 8,MAT 5C,false,false
PSTAT 8,MAT 6A,false,false
PSTAT 8,MAT 6B,false,false
PSTAT 8,MAT 8,false,false
PSTAT 120C,PSTAT 120B,false,true
PSTAT 172B,PSTAT 172A,false,true
PSTAT 176,PSTAT 160A,false,true
PSTAT 176,PSTAT 160B,false,true
PSTAT 176,PSTAT 170,false,true
PSTAT 183,PSTAT 171,false,true
PSTAT 197C,PSTAT 197A,false,true
PSTAT 197C,PSTAT 197B,false,true
PSTAT 197C,PSTAT 4,false,true
PSTAT 197C,PSTAT 0,false,true
THTR 10C,THTR 5,false,true
THTR 11C,THTR 5,false,true
THTR 15C,THTR 5,false,true
THTR 110C,THTR 151C,false,true
THTR 110D,THTR 110C,false,true
THTR 111C,THTR 11C,false,true
THTR 111C,ME 151C,false,false
THTR 119,THTR 19,false,true
THTR 123,THTR 1,true,true
THTR 123,THTR 19,true,true
THTR 123,THTR 23,true,true
THTR 125,THTR 1,true,true
THTR 125,THTR 19,true,true
THTR 125,THTR 25,true,true
THTR 140A,THTR 5,false,true
THTR 151C,THTR 15C,true,true
THTR 151C,THTR 188S,true,true
THTR 151C,THTR 110C,true,true
THTR 151C,THTR 111C,true,true
THTR 151G,THTR 151C,false,true
THTR 152C,THTR 152B,false,true
THTR 152E,THTR 152D,false,true
THTR 193HC,THTR 193H,false,true
WRIT 99,WRIT 2,true,true
WRIT 107A,WRIT 2,false,true
WRIT 107A,WRIT 2E,false,true
WRIT 107A,WRIT 2L,false,true
WRIT 107A,ECON 136A,false,false
WRIT 107G,WRIT 2,false,true
WRIT 107G,WRIT 2E,false,true
WRIT 107G,WRIT 2L,false,true
WRIT 107M,WRIT 2,false,true
WRIT 107M,WRIT 2E,false,true
WRIT 107M,WRIT 2L,false,true
WRIT 151B,WRIT 151A,false,true
WRIT 152B,WRIT 152A,false,true
WRIT 153B,WRIT 153A,false,true
WRIT 155B,WRIT 155A,false,true
WRIT 157B,WRIT 157A,false,true
WRIT 159B,WRIT 159A,false,true
WRIT 160,WRIT 2,false,true
WRIT 160,WRIT 2E,false,true
WRIT 160,WRIT 2L,false,true
W&L CS 141B,LIT 141A,false,false
W&L CS 170C,WL CS 170A,false,false
ANTH 110,ANTH 2,false,true
ANTH 113,ANTH 2,false,true
ANTH 113,CH ST 1A,false,false
ANTH 113,CH ST 1B,false,false
ANTH 113,CH ST 1C,false,false
ANTH 117,ANTH 2,false,true
ANTH 175,ANTH 2,false,true
CHEM W 142A,CHEM 107A,false,false
CHEM W 142A,CHEM 107B,false,false
CHEM W 142A,CHEM 107C,false,false
CHEM W 142A,CHEM 109A,false,false
CHEM W 142A,CHEM 109B,false,false
CHEM W 142A,CHEM 109C,false,false
CHEM 150,CHEM 1A,false,true
CHEM 150,CHEM 1B,false,true
CHEM 150,CHEM 1C,false,true
CHEM 150,CHEM 2A,false,true
CHEM 150,CHEM 2B,false,true
CHEM 150,CHEM 2C,false,true
CHEM 173A,CHEM 113A,false,true
CHEM 173A,CHEM 113B,false,true
CHEM 173A,CHEM 113C,false,true
CHEM 173A,CHEM 112A,false,true
CHEM 173A,CHEM 112B,false,true
CHEM 173A,CHEM 112C,false,true
CH ST 140,CH ST 1A,false,true
CH ST 140,CH ST 1B,false,true
CH ST 140,CH ST 1C,false,true
CH ST 168B,HIST 17A,false,false
CH ST 168B,HIST 17B,false,false
CH ST 168B,HIST 17C,false,false
CH ST 168B,CH ST 1A,false,true
CH ST 168B,CH ST 1B,false,true
CH ST 168B,CH ST 1C,false,true
CLASS 40H,CLASS 40,true,true
C LIT 99,Comparative Literature - C LIT 8,false,false
C LIT 99,ED 30,false,false
C LIT 99,ED 36,false,false
DANCE 51,DANCE 56C,false,true
EEMB 159,MCDB 1A,true,false
EEMB 159,MCDB 1B,true,false
EEMB 159,EEMB 2,true,true
EEMB 159,EEMB 3,true,true
EEMB 170,MCDB 1A,true,false
EEMB 170,EEMB 2,true,true
EEMB 170,MCDB 1B,true,false
EEMB 170,EEMB 3,true,true
ECON 150B,ECON 100B,true,true
ECON 150B,ECON 140A,true,true
ENGL 65AL,WRIT 2,false,false
ENGL 103B,WRIT 2,false,false
ENGL 103B,WRIT 50,false,false
ENGL 103B,WRIT 109,false,false
ENGL 103B,ENGL 10,false,true
ENGL 122CC,WRIT 2,false,false
ENGL 122CM,WRIT 2,false,false
ENGL 122UE,WRIT 2,false,false
ENGL 124,WRIT 2,false,false
ENGL 124,WRIT 50,false,false
ENGL 124,WRIT 109,false,false
ENGL 124,ENGL 10,false,true
ENGL 134AA,WRIT 2,false,false
ENGL 134AL,WRIT 2,false,false
ENGL 148KC,WRIT 2,false,false
ENGL 170SB,WRIT 2,false,false
ENGL 171LE,WRIT 2,false,false
ENGL 171LE,WRIT 50,false,false
ENGL 171LE,WRIT 109,false,false
ENGL 171LE,ENGL 10,false,true
ENGL 184,WRIT 2,false,false
ENGL 184,WRIT 50,false,false
ENGL 184,WRIT 109,false,false
ENGL 184,ENGL 10,false,true
ENGL 192DF,WRIT 2,false,false
ENGL 192DF,WRIT 50,false,false
ENGL 192DF,WRIT 109,false,false
ENGL 192DF,ENGL 10,false,true
ENGL 193,WRIT 2,false,false
ENGL 193,WRIT 50,false,false
ENGL 193,WRIT 109,false,false
ENGL 193,ENGL 10,false,true
ENV S 122CC,WRIT 2,false,false
ENV S 160,ENV S 1,false,true
ENV S 160,ENV S 2,false,true
ENV S 160,ENV S 3,false,true
ENV S 160,WRIT 2,false,false
ENV S 160,WRIT 2E,false,false
ENV S 160,WRIT 2L,false,false
ENV S 160,WRIT 105A,false,false
ENV S 160,WRIT 105Z,false,false
ENV S 160,WRIT 107A,false,false
ENV S 160,WRIT 107Z,false,false
ENV S 160,WRIT 109A,false,false
FAMST 109EM,ES 46,false,false
FAMST 109EP,ES 46,false,false
FAMSTW 151FA,MS 46,false,false
FAMST 155SW,ES 46,false,false
FAMST 192DT,ED 96,true,false
GEOG 176A,GEOG 12,false,true
HIST 105CW,HIST 2C,false,true
HIST 105CW,HIST 4C,false,true
HIST 105CW,HIST 17C,false,true
HIST 114A,HIST 2A,false,true
HIST 114A,HIST 4A,false,true
HIST 114A,RG ST 80A,false,false
HIST 123B,HIST 2C,false,true
HIST 123B,HIST 4C,false,true
HIST 151C,HIST 8,false,true
HIST 184B,HIST 2A,false,true
HIST 184B,HIST 2B,false,true
HIST 184B,HIST 2C,false,true
HIST 184B,HIST 80,false,true
HIST 184B,EACS 80,false,false
LAIS 151C,HIST 8,false,false
LING 129,LING 20,false,true
LING 194,LING 20,false,true
MATH 100B,MAT 100A,false,false
ME 14,MAT 2B,false,false
ME 14,MAT 3B,false,false
ME 14,PHYS 1,false,false
ME 16,PHYS 2,false,false
ME 16,ME 14,false,true
MCDB 6,CHEM 1A,false,false
MCDB 6,CHEM 1B,false,false
MCDB W 108A,MCDB 1A,true,false
MCDB W 108A,EEMB 2,true,false
MCDB W 108A,MCDB 1B,true,false
MCDB W 108A,CHEM 1A,false,false
MCDB W 108A,CHEM 1B,false,false
MCDB W 108A,CHEM 1C,false,false
MCDB W 108A,CHEM 109A,false,false
MCDB W 108A,CHEM 109B,false,false
MCDB W 108A,CHEM 109C,false,false
MCDB W 138,MCDB 101A,false,false
MCDB W 138,EEMB 129,false,false
PHIL 164,PHIL 20B,false,true
PHIL 164,PHIL 100B,false,true
PHIL 164,PHIL 100D,false,true
PHIL 164,PHIL 100E,false,true
PHYS 100A,MAT 6B,false,false
PHYS 100B,MAT 5C,false,false
PHYS 100B,MAT 6B,false,false
PHYS 103,PHYS 2,false,true
PHYS 103,PHYS 22,false,true
PHYS 103,MAT 6A,false,false
PHYS 119A,PHYS 5,false,true
PHYS 119A,PHYS 25,false,true
PHYS 119A,PHYS 115A,false,true
POL SW 121,POL S 7,false,false
POL S 146,POL S 6,false,true
POL S 146,POL S 7,false,true
PSY 134,PSY 111,false,true
PSY 134,MCDB 126,false,false
PSY 183,PSY 1,false,true
PSTATW 120A,MAT 3C,false,false
PSTATW 120A,MAT 4A,false,false
PSTATW 120A,MAT 6A,false,false
PSTATW 182T,Statistics & Applied Probability - PSTAT 120A,false,false
WRIT W 107WC,WRIT 2,false,false
WRIT W 107WC,WRIT 2L,false,false
WRIT W 107WC,WRIT 2E,false,false
WRIT W 107WC,WRIT 36,false,false
WRIT W 107WC,WRIT 4,false,false
WRIT W 107WC,WRIT 37,false,false
WRIT W 107WC,WRIT 1,false,false
WRIT W 107WC,WRIT 6,false,false
WRIT W 109ST,WRIT 2,false,false
WRIT W 109ST,WRIT 2L,false,false
WRIT W 109ST,WRIT 2E,false,false
WRIT W 109ST,WRIT 36,false,false
WRIT W 109ST,WRIT 4,false,false
WRIT W 109ST,WRIT 37,false,false
WRIT W 109ST,WRIT 1,false,false
WRIT W 109ST,WRIT 6,false,false
ANTH 129MG,ANTH 5,false,true
ANTH 129MG,ANTH 7,false,true
ANTH 153T,ANTH 5,false,true
ANTH 153T,ANTH 7,false,true
ANTH 186Z,ANTH 3,false,true
ART 189A,ART 7D,true,true
BIOE 120A,CHEM 1B,true,false
BIOE 120A,MAT 6B,true,false
BIOE 120A,PHYS 3,true,false
CH E 10,CH E 5,false,true
CH E 10,CHEM 1A,false,false
CH E 10,CHEM 1B,false,false
CH E 10,CHEM 1C,false,false
CH E 10,CHEM 2A,false,false
CH E 10,CHEM 2B,false,false
CH E 10,CHEM 2C,false,false
CH E 10,MAT 2A,false,false
CH E 10,MAT 3A,false,false
CH E 10,MAT 2B,false,false
CH E 10,MAT 3B,false,false
CH E 10,MAT 4A,false,false
CH E 120A,CH E 10,false,true
CH E 120A,MAT 4B,false,false
CH E 120A,MAT 6A,false,false
CH E 120A,MAT 6B,false,false
CH E 128,CH E 10,true,true
CH E 128,CH E 110A,true,true
CH E 128,CH E 110B,true,true
CH E 132B,MAT 4B,false,false
CH E 132B,MAT 6A,false,false
CH E 132B,MAT 6B,true,false
CH E 132B,ENGR 3,true,false
CH E 140B,CH E 110A,true,true
CH E 140B,CH E 110B,true,true
CH E 140B,CH E 120A,true,true
CH E 140B,CH E 120B,true,true
CH E 140B,CH E 140A,true,true
CH E 152A,CH E 120A,true,true
CH E 152A,CH E 120B,true,true
CH E 152A,CH E 120C,true,true
CH E 152A,CH E 140A,true,true
CHEM 25,ED 1B,false,false
CHEM 25,CHEM 1A,false,true
CHEM 25,CHEM 2A,false,true
CHEM 102,CHEM 1A,false,true
CHEM 102,CHEM 1B,false,true
CHEM 102,CHEM 1C,false,true
CHEM 109AH,CHEM 1B,false,true
CHEM 109AH,CHEM 2B,false,true
CHEM 109AH,CHEM 1C,false,true
CHEM 109AH,CHEM 2C,false,true
CHEM 110L,CHEM 142A,false,true
CHEM 112A,CHEM 1C,false,true
CHEM 112A,CHEM 2C,false,true
CHEM 112A,MAT 2A,false,false
CHEM 112A,MAT 2B,false,false
CHEM 112A,MAT 3A,false,false
CHEM 112A,MAT 3B,false,false
CHEM 112A,MAT 4A,false,false
CHEM 112A,MAT 3C,false,false
CHEM 112A,MAT 6A,false,false
CHEM 112A,MAT 5A,false,false
CHEM 112A,PHYS 1,true,false
CHEM 112A,PHYS 2,true,false
CHEM 112A,PHYS 3,true,false
CHEM 112A,PHYS 3L,true,false
CHEM 112A,PHYS 4,true,false
CHEM 112A,PHYS 4L,true,false
CHEM 112A,PHYS 6A,true,false
CHEM 112A,PHYS 6B,true,false
CHEM 112A,PHYS 6C,true,false
CHEM 112A,CHEM 142A,false,true
CHEM 112A,MCDB 108A,false,false
CHEM 113A,CHEM 1C,false,true
CHEM 113A,CHEM 2C,false,true
CHEM 113A,MAT 2A,false,false
CHEM 113A,MAT 2B,false,false
CHEM 113A,MAT 3A,false,false
CHEM 113A,MAT 3B,false,false
CHEM 113A,MAT 4A,false,false
CHEM 113A,MAT 3C,false,false
CHEM 113A,MAT 6A,false,false
CHEM 113A,MAT 5A,false,false
CHEM 113A,PHYS 1,false,false
CHEM 113A,PHYS 2,false,false
CHEM 113A,PHYS 3,false,false
CHEM 113A,PHYS 3L,false,false
CHEM 113A,PHYS 4,false,false
CHEM 113A,PHYS 4L,false,false
CHEM 113A,PHYS 6A,false,false
CHEM 113A,PHYS 6B,false,false
CHEM 113A,PHYS 6C,false,false
CHEM 115A,MAT 4B,false,false
CHEM 115A,CHEM 113A,false,true
CHEM 115A,CHEM 113B,false,true
CHEM 115A,CHEM 113C,false,true
CHEM 115A,CHEM 112A,false,true
CHEM 115A,CHEM 112B,false,true
CHEM 115A,CHEM 112C,false,true
CHEM 116CL,CHEM 113C,true,true
CHEM 116CL,CHEM 116B,true,true
CHEM 116CL,CHEM 173A,false,true
CHEM 129,CHEM 107A,false,true
CHEM 129,CHEM 107B,false,true
CHEM 129,CHEM 107C,false,true
CHEM 129,CHEM 109A,false,true
CHEM 129,CHEM 109B,false,true
CHEM 129,CHEM 109C,false,true
CHEM 132,CHEM 109A,true,true
CHEM 132,CHEM 109B,true,true
CHEM 132,CHEM 109C,true,true
CHEM 132,CHEM 129,true,true
CHEM 142A,CHEM 107A,false,true
CHEM 142A,CHEM 107B,false,true
CHEM 142A,CHEM 107C,false,true
CHEM 142A,CHEM 109A,false,true
CHEM 142A,CHEM 109B,false,true
CHEM 142A,CHEM 109C,false,true
CHEM 162A,CHEM 142A,false,true
CHEM 162A,CHEM 142B,false,true
CHEM 162A,CHEM 142C,false,true
CHEM 162A,MCDB 108A,false,false
CHEM 162A,MCDB 108B,false,false
CHEM 162A,MCDB 108C,false,false
CH ST 156,CH ST 1A,true,true
CH ST 156,CH ST 1B,true,true
CH ST 156,CH ST 1C,true,true
CHIN 4NH,CHIN 3N,false,true
CHIN 122A,CHIN 6,false,true
CHIN 122A,CHIN 5N,false,true
CHIN 126A,CHIN 6,false,true
CHIN 127A,CHIN 122C,false,true
CLASS 20AH,CLASS 20A,true,true
C LIT 50C,WRIT 2,false,false
C LIT 192CH,ED 12,false,false
CMPSC 24A,CMPSC 16,false,true
CMPSC 24A,MAT 3B,false,false
CMPSC 24A,MAT 2B,false,false
CMPSC 110,CMPSC 40,true,true
CMPSC 110,CMPSC 32,true,true
CMPSC 180,CMPSC 130B,false,true
CMPSC 189A,CMPSC 48,false,true
CMPSC 189A,CMPSC 56,false,true
CMPSC 189A,CMPSC 148,false,true
CMPSC 189A,CMPSC 156,false,true
CMPSC 189A,CMPSC 172,false,true
DANCE 47D,DANCE 47C,false,true
DANCE 56D,DANCE 56C,false,true
DANCE 147A,DANCE 47F,false,true
DANCE 147D,DANCE 147C,false,true
DANCE 151A,DANCE 50,true,true
DANCE 151A,DANCE 51,true,true
DANCE 156A,DANCE 56F,false,true
DANCE 156D,DANCE 156C,false,true
DANCE 158,DANCE 56F,true,true
DANCE 158,DANCE 58,true,true
EARTH 100,MAT 3C,false,false
EARTH 100,MAT 4A,false,false
EARTH 100,MAT 4B,false,false
EARTH 100,PHYS 1,false,false
EARTH 100,PHYS 2,false,false
EARTH 100,PHYS 3,false,false
EARTH 100,PHYS 6A,false,false
EARTH 100,PHYS 6B,false,false
EARTH 100,PHYS 6C,false,false
EARTH 111L,ART 111,false,false
EARTH 114,ART 2,false,false
EARTH 114,CHEM 1A,false,false
EARTH 125,ART 173,false,false
EARTH 125,GEOG 116,false,false
EARTH 127,ART 104A,true,false
EARTH 127,ART 114,true,false
EARTH 157,ART 2,false,false
EARTH 185,ART 104A,true,false
EARTH 185,ART 114,true,false
EARTH 185,ART 115,true,false
EEMB 101,EEMB 2,false,true
EEMB 101,MCDB 1A,false,false
EEMB 101,MCDB 3,false,false
EEMB 112,MCDB 1A,true,false
EEMB 112,MCDB 1B,true,false
EEMB 112,EEMB 2,true,true
EEMB 112,EEMB 3,true,true
EEMB 113,MCDB 1A,true,false
EEMB 113,EEMB 2,true,true
EEMB 113,MCDB 1B,true,false
EEMB 113,EEMB 3,true,true
EEMB 113L,EEMB 113,false,true
EEMB 133,MCDB 1A,true,false
EEMB 133,MCDB 1B,true,false
EEMB 133,EEMB 2,true,true
EEMB 133,EEMB 3,true,true
EEMB 136L,EEMB 136,false,true
EEMB 142A,MCDB 1A,true,false
EEMB 142A,EEMB 2,true,true
EEMB 142A,MCDB 1B,true,false
EEMB 142A,EEMB 3,true,true
EEMB 142AL,EEMB 142A,false,true
EEMB 145,MCDB 1A,true,false
EEMB 145,MCDB 1B,true,false
EEMB 145,EEMB 2,true,true
EEMB 145,EEMB 3,true,true
EEMB 157,MCDB 1A,true,false
EEMB 157,EEMB 2,true,true
EEMB 157,MCDB 1B,true,false
EEMB 157,EEMB 3,true,true
EEMB 171,ENV S 100,false,false
EEMB 171,MCDB 1A,false,false
EEMB 171,MCDB 1B,false,false
EEMB 171,EEMB 2,false,true
EEMB 171,EEMB 3,false,true
EEMB 179H,EEMB 179,true,true
ECON 113B,ECON 10A,false,true
ECON 117A,ECON 100B,false,true
ECON 117A,ECON 104B,false,true
ECON 117A,ECON 140A,false,true
ECON 136BH,ECON 136B,false,true
ECON 180,ECON 100B,false,true
ECON 180,ECON 104B,false,true
ECON 180,ECON 101,false,true
ECON 180,ECON 105,false,true
ECON 196A,ME 140B,false,false
ECE 122A,ECE 152A,false,true
ECE 132,PHYS 4,false,false
ECE 132,PHYS 24,false,false
ECE 132,MAT 4B,false,false
ECE 132,MAT 5A,false,false
ECE 134,PHYS 3,false,false
ECE 134,PHYS 23,false,false
ECE 134,MAT 4B,false,false
ECE 134,MAT 5A,false,false
ECE 134,MAT 5B,false,false
ECE 134,MAT 6A,false,false
ECE 134,MAT 5C,false,false
ECE 134,MAT 6B,false,false
ECE 145A,ECE 137A,false,true
ECE 145A,ECE 137B,false,true
ECE 147A,ECE 130A,false,true
ECE 147A,ECE 130B,false,true
ECE 154A,ECE 152A,false,true
ECE 157A,ECE 152A,false,true
ECE 158,ECE 130A,false,true
ECE 158,ECE 130B,false,true
ECE 162A,ECE 130A,true,true
ECE 162A,ECE 130B,true,true
ECE 162A,ECE 134,true,true
ECE 179D,ECE 130A,false,true
ECE 179D,ME 155A,false,false
ECE 188A,ECE 130A,true,true
ECE 188A,ECE 130B,true,true
ECE 188A,ECE 137A,true,true
ECE 188A,ECE 137B,true,true
ECE 189A,ECE 153B,false,true
ENGL 15S,ENGL 15,false,true
ENGL 22S,ENGL 22,false,true
ENGL 50S,ENGL 50,false,true
ENGL 110A,WRIT 2,false,false
ENGL 110A,WRIT 50,false,false
ENGL 110A,WRIT 109,false,false
ENGL 110A,ENGL 10,false,true
ENGL 122ME,WRIT 2,false,false
ENGL 131BR,WRIT 2,false,false
ENGL 131BR,WRIT 50,false,false
ENGL 131BR,WRIT 109,false,false
ENGL 131BR,ENGL 10,false,true
ENGL 147GM,WRIT 2,false,false
ENGL 165EM,WRIT 2,false,false
ENGL 170TL,WRIT 2,false,false
ENGL 176ML,WRIT 2,false,false
ENGL 176ML,WRIT 50,false,false
ENGL 176ML,WRIT 109,false,false
ENGL 176ML,ENGL 10,false,true
ENGL 192SC,WRIT 2,false,false
ENGL 192SC,WRIT 50,false,false
ENGL 192SC,WRIT 109,false,false
ENGL 192SC,ENGL 10,false,true
ENGL 192SF,WRIT 2,false,false
ENGL 192SF,WRIT 50,false,false
ENGL 192SF,WRIT 109,false,false
ENGL 192SF,ENGL 10,false,true
ENGL 192SS,WRIT 2,false,false
