id,acronym,first_name,last_name,department,difficulty,rating,take_again_percentage,tags,reviews_cnt,img_url
VGVhY2hlci0yNzU1NjAz,,AP,Pierce,Feminist Studies,2.6,4.9,89,"{Get ready to read,Clear grading criteria,Amazing lectures ,Inspirational,Caring,Accessible outside class,Gives good feedback,Lots of homework,Hilarious}",10,
VGVhY2hlci0yNzQwMjgx,,Elica,Sue,Writing,2.5,5,100,"{Gives good feedback,Participation matters,Amazing lectures ,Caring,Accessible outside class}",2,
VGVhY2hlci0yNDM3NTM2,HENDERSON J G,Jarett,Henderson,History,3.8,3.8,59,"{Get ready to read,Participation matters,Lots of homework,Tough grader,Amazing lectures ,Clear grading criteria,Caring,Skip class? You won't pass.,Group projects,Accessible outside class,Hilarious,Beware of pop quizzes,Lecture heavy,Test heavy,Graded by few things,EXTRA CREDIT,Gives good feedback,Inspirational,So many papers,Respected}",33,
VGVhY2hlci0yNTA5Njky,,Ashwin,Trisal,Mathematics,4,2.6,40,"{Graded by few things,Tough grader,Get ready to read,Skip class? You won't pass.,Clear grading criteria,Test heavy,Accessible outside class}",5,
VGVhY2hlci0yNzcyNTI4,BRADY S R,Sarah,Brady,Art,2,3,100,{Get ready to read},1,
VGVhY2hlci0xMDAyMzg4,,David,Berenstein,Physics,2.5,3.5,100,"{Skip class? You won't pass.,Gives good feedback,Lots of homework}",2,https://www.physics.ucsb.edu/sites/default/files/styles/medium_square/public/2022-06/berenstein_david.jpg?h=dcfaf9ee&itok=X_sZh8lT
VGVhY2hlci0yNzA0NTg2,,Dustin,Lovett,Germanic & Russian Studies,4,4.3,90,"{Get ready to read,Amazing lectures ,Gives good feedback,Lecture heavy,Participation matters,Lots of homework,Tough grader,Skip class? You won't pass.,Clear grading criteria,Caring,Respected,Test heavy,Graded by few things}",11,
VGVhY2hlci0xOTU0Mzgw,ABRA G J,Gordon ,Abra,Sociology,4.3,4.9,87,"{Amazing lectures ,Skip class? You won't pass.,Get ready to read,Hilarious,Tough grader,Respected,Graded by few things,Inspirational,Lecture heavy,Clear grading criteria,Tests are tough,Test heavy,Accessible outside class,Caring,Participation matters,Group projects,Would take again,Gives good feedback,EXTRA CREDIT}",72,https://www.comm.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Abra.png?itok=1v7FBuMG
VGVhY2hlci0yNjMxOTM2,YU G H,Guo,Yu,Statistics,3.9,3.1,64,"{Tough grader,Amazing lectures ,Caring,Graded by few things,EXTRA CREDIT,Group projects,Clear grading criteria,Gives good feedback,Lots of homework,Respected,So many papers,Lecture heavy,Accessible outside class}",17,https://www.pstat.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Guo%20Yu_PSTAT_001.jpg?itok=iCCBjT4F
VGVhY2hlci00MzgxMA==,BRUHN K,Kathleen,Bruhn,Political Science,3.6,3.8,52,"{Get ready to read,Graded by few things,Tough grader,Lecture heavy,Amazing lectures ,EXTRA CREDIT,Test heavy,So many papers,Skip class? You won't pass.,Group projects,Gives good feedback,Lots of homework,Respected}",81,https://www.polsci.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Bruhn%2C%20Kathleen%20-%20August%202015_0.jpg?itok=PO1YEGeU
VGVhY2hlci0yNzAyNTk4,,Yidan,Sun,Statistics,3.8,3,54,"{Lots of homework,Clear grading criteria,Tough grader,Caring,Respected,Lecture heavy,Accessible outside class,Gives good feedback,Test heavy,Graded by few things}",17,
VGVhY2hlci0yMDIyNzgw,,Sherene ,Seikaly ,History,3.8,4.5,89,"{Get ready to read,Respected,Amazing lectures ,Gives good feedback,Inspirational,Lecture heavy,Skip class? You won't pass.,Caring,Participation matters,Clear grading criteria,Lots of homework,Accessible outside class,Tough grader,Tests are tough,Hilarious,So many papers}",25,https://www.history.ucsb.edu/wp-content/uploads/SrS-Portrait-Original-01-scaled.jpg
VGVhY2hlci0yNzIxMTI4,,Eric,Massie,History,3,4,100,"{Amazing lectures ,Clear grading criteria,Get ready to read,Hilarious,Lecture heavy}",3,
VGVhY2hlci0yNTEyNDUz,,Maharshi,Vyas,Religious Studies,2.7,4,67,"{Skip class? You won't pass.,Gives good feedback,Get ready to read,Participation matters,Lecture heavy}",3,
VGVhY2hlci01NDk2MTc=,,Carlos,Garcia,Mathematics,4.2,1.8,11,"{Tough grader,Tests are tough,Lecture heavy,Lots of homework,Accessible outside class,Test heavy,Skip class? You won't pass.,EXTRA CREDIT,Tests? Not many,Get ready to read,Respected,Graded by few things,Participation matters,Clear grading criteria,Gives good feedback,Inspirational,So many papers,Caring}",93,
VGVhY2hlci0yNTM0MzUy,CHAJDAS T W,Tymoteusz,Chajdas,Writing,3.4,3.5,100,"{Gives good feedback,Tough grader,Participation matters,Get ready to read,Skip class? You won't pass.,Group projects,Clear grading criteria,So many papers,Respected}",7,
VGVhY2hlci0yNzQxODc4,,Alie,Jones,Music,0,0,-1,"",0,
VGVhY2hlci0yNzY5NjE2,,Serela,Kay,Exercise & Sport Studies,0,0,-1,"",0,
VGVhY2hlci0yMDIyODk1,REDER E R,Evelyn,Reder,Germanic  Russian Studies,2.3,5,100,"{Caring,Participation matters,Respected,Gives good feedback,Inspirational,Accessible outside class,Amazing lectures ,EXTRA CREDIT,Group projects,Clear grading criteria,Would take again,Lots of homework,Hilarious}",15,https://www.gss.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Evelyn%20Wade%20Portrait.jpg?itok=G0P6bYXh
VGVhY2hlci0yNzA0Mjk2,,Jon,Goodwin,Psychology,1.6,5,100,"{Caring,Clear grading criteria,Get ready to read,Amazing lectures ,Gives good feedback,Respected}",4,
VGVhY2hlci0yMjY1MDQw,RIOUX M E,Matt,Rioux,Geology,3.5,5,86,"{Caring,Respected,Lecture heavy,Amazing lectures ,Clear grading criteria,Accessible outside class,Lots of homework,Skip class? You won't pass.,Participation matters,Tough grader,Gives good feedback,Test heavy,Get ready to read,Hilarious}",29,
VGVhY2hlci0yNzczNDMx,,Sunny,Kim,Social Science,0,0,-1,"",0,
VGVhY2hlci0yNDc4NjUz,,Nan,Wilkenfeld,Communication,2.6,5,100,"{Caring,Group projects,Amazing lectures ,Clear grading criteria,Gives good feedback,Respected}",5,https://www.comm.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Wilkenfeld-Profile.png?itok=Vz8oDGIr
VGVhY2hlci0yNTAwMjky,,David,Lopez-Carr,Geography,2.8,3,38,"{Participation matters,Clear grading criteria,Test heavy,Graded by few things,Tough grader,Inspirational,Caring,Lecture heavy,Get ready to read,Amazing lectures ,Lots of homework,Online Savvy}",11,
VGVhY2hlci0yMDM2MjY4,BROWN M S,Michelle,Brown,Anthropology,4.5,2.5,33,"{Tough grader,Lecture heavy,Skip class? You won't pass.,Test heavy,Get ready to read,Amazing lectures ,Lots of homework,Participation matters,Clear grading criteria,So many papers,Respected,Group projects,Would take again,Gives good feedback,Beware of pop quizzes}",26,
VGVhY2hlci0xNDE0NDIz,,Philip,McCarty,Global Studies,1.7,4.3,100,"{Hilarious,Tests? Not many,Would take again,Inspirational,Respected,Lecture heavy,Get ready to read,Amazing lectures ,Clear grading criteria,Caring,Participation matters,EXTRA CREDIT,Accessible outside class,Skip class? You won't pass.,Lots of homework,Graded by few things}",47,
VGVhY2hlci01MTc2MTg=,,Barbara,Vilander,Art History,2.4,4.3,0,"{Skip class? You won't pass.,Tests? Not many,Inspirational,Tough grader,Amazing lectures ,Lecture heavy,Test heavy,Graded by few things}",31,
VGVhY2hlci0yNjEzMTA5,,Kasie,Mays,Psychology,3.1,2.7,40,"{Tough grader,Lecture heavy,Test heavy,Skip class? You won't pass.,Caring,Graded by few things,Accessible outside class,Get ready to read,Participation matters,Amazing lectures ,Gives good feedback,Respected,EXTRA CREDIT,Clear grading criteria}",25,
VGVhY2hlci0xNTUwOTgz,TURNER T L,Thomas L.,Turner,Biology,3.1,4.3,87,"{Tough grader,Amazing lectures ,Respected,Graded by few things,Get ready to read,Inspirational,Test heavy,EXTRA CREDIT,Clear grading criteria,Would take again,Hilarious,Caring,Lecture heavy,Skip class? You won't pass.,Beware of pop quizzes,Accessible outside class}",25,https://www.mcdb.ucsb.edu/sites/default/files/styles/medium_square/public/2020-10/tom-turner.jpg?itok=RylDp_f4
VGVhY2hlci0yNjgwNTE=,,Anna,Brusutti,Film,3,4,42,"{Get ready to read,Lecture heavy,Tough grader,Graded by few things,So many papers,Caring,Lots of homework,Hilarious,Skip class? You won't pass.,Respected,Amazing lectures ,Gives good feedback,Accessible outside class,EXTRA CREDIT,Tests are tough,Clear grading criteria,Inspirational,Beware of pop quizzes,Group projects,Would take again,Test heavy}",157,
VGVhY2hlci0yNDY4MTEy,MCNAMARA J P,James,McNamara,Film,3.6,5,100,"{Amazing lectures ,Caring,Inspirational,Gives good feedback,Respected,Tough grader,Clear grading criteria,Lecture heavy,Hilarious,Graded by few things,Accessible outside class,Participation matters,Lots of homework,So many papers}",24,
VGVhY2hlci0yNTEzNjYz,,Jared,Holton,Music,2.1,4.6,100,"{Amazing lectures ,Clear grading criteria,Participation matters,Caring,Respected,Get ready to read,Gives good feedback,Inspirational,Lecture heavy,Graded by few things}",11,
VGVhY2hlci0yNDM1Mzkx,,Emily,Engel,History,3.2,2.3,18,"{Get ready to read,Skip class? You won't pass.,Tough grader,Lots of homework,So many papers,Lecture heavy,Test heavy,EXTRA CREDIT,Caring,Group projects,Clear grading criteria,Gives good feedback,Inspirational,Beware of pop quizzes,Graded by few things}",17,
VGVhY2hlci0yNjQ3NjU1,,Jennifer,Amador,Spanish,3.2,1.8,20,"{Participation matters,Skip class? You won't pass.,Clear grading criteria,Lots of homework,Tough grader,So many papers,Lecture heavy,Graded by few things}",5,
VGVhY2hlci0xNDQ0Mjg0,,Cheri,Steinkellner,Film,1.6,4.8,100,"{Inspirational,Respected,Skip class? You won't pass.,Amazing lectures ,Caring,Clear grading criteria,EXTRA CREDIT,Would take again,Participation matters,Hilarious,Lecture heavy,Accessible outside class,Lots of homework,Graded by few things}",33,
VGVhY2hlci0yNDY0MjU0,FRANK D M,Daniel,Frank,Writing,2.8,5,94,"{Gives good feedback,Amazing lectures ,Caring,Participation matters,Inspirational,Clear grading criteria,Lots of homework,Respected,Group projects,Accessible outside class,Get ready to read,Skip class? You won't pass.,Hilarious,So many papers,Online Savvy}",17,https://www.writing.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Frank%20D.jpg?itok=mYlX0Cyv
VGVhY2hlci0yMjE0NzA5,,Gabriel,Menard,Chemistry,3.9,2.6,35,"{Tough grader,Test heavy,Graded by few things,Skip class? You won't pass.,Amazing lectures ,Accessible outside class,Lecture heavy,Get ready to read,Clear grading criteria,Gives good feedback}",26,
VGVhY2hlci0xMTQ4Mjg3,KENNEDY R A,Robert (Bob),Kennedy,Linguistics,3.8,5,87,"{Caring,Respected,Clear grading criteria,Lecture heavy,Hilarious,Amazing lectures ,Accessible outside class,Get ready to read,Lots of homework,Skip class? You won't pass.,Inspirational,Tough grader,Graded by few things,Group projects,EXTRA CREDIT,Would take again,Gives good feedback,Test heavy,Online Savvy,Participation matters,Tests? Not many,So many papers}",154,https://www.linguistics.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/_Bob%20Kennedy_LING%20Headshots_Resized.jpg?itok=A-kCYQNJ
VGVhY2hlci0yNDQ1MDAz,ZACKRISON E J,Eric,Zackrison,Business,3.4,3.3,70,"{Group projects,Tough grader,Lots of homework,Amazing lectures ,Lecture heavy,Get ready to read,Participation matters,Skip class? You won't pass.,Clear grading criteria,Inspirational,Caring}",11,
VGVhY2hlci0yNzcxODU4,,Michael,Yang,Mechanical Engineering,0,0,-1,"",0,
VGVhY2hlci0yMDMzMTY2,,Kiley,Guyton Acosta,Spanish,2.3,5,100,"{Gives good feedback,Caring,Inspirational,Participation matters,Get ready to read,Would take again,Lots of homework,Hilarious,Respected,Accessible outside class,Group projects,Amazing lectures ,Tests? Not many}",12,
VGVhY2hlci0yNzM1ODAy,,Dale,Kretz,History,2.6,4.9,100,"{Amazing lectures ,Get ready to read,Inspirational,Respected,Clear grading criteria,Gives good feedback,Caring,Accessible outside class,Participation matters,So many papers,Graded by few things}",14,
VGVhY2hlci0yNzc0NDM4,,Guillem,Viernes,Linguistics,3,3,100,"{Get ready to read,So many papers}",1,
VGVhY2hlci0yMjQwNTE1,,Dipali,Murti-Hali,Writing,1.8,4.3,100,"{Caring,Gives good feedback,Tough grader,Participation matters,EXTRA CREDIT,Group projects,Clear grading criteria,Inspirational}",4,
VGVhY2hlci0yNzc0NTI4,,Erik,Eyster,Economics,0,0,-1,"",0,https://econ.ucsb.edu/sites/default/files/styles/medium_square/public/2023-02/Erik_Eyster_004A%20%281%29.jpg?h=44f52164&itok=AnZRbrj0
VGVhY2hlci0yMTY4MTU5,,Timothy,Devries,Geography,2.4,4.6,94,"{Participation matters,Clear grading criteria,Lecture heavy,EXTRA CREDIT,Hilarious,Respected,Skip class? You won't pass.,Amazing lectures ,Get ready to read,Group projects,Caring,Would take again,Inspirational,Lots of homework,Test heavy,Accessible outside class}",31,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-01/tim-devries-web.jpg?h=0b6eead2&itok=d8O_CtW_
VGVhY2hlci01ODYzNDU=,WITTMAN R K,Richard,Wittman,Art History,3.9,3.8,80,"{Skip class? You won't pass.,Get ready to read,Tough grader,Lecture heavy,Amazing lectures ,Graded by few things,Tests are tough,Respected,Would take again,Caring,Inspirational,Hilarious,Test heavy}",46,
VGVhY2hlci0xNDM0NDE0,,Eric,Engel,Chemistry,1.3,4.8,100,"{Caring,Gives good feedback,Respected,Amazing lectures ,Accessible outside class,Would take again,Inspirational,Hilarious}",20,
VGVhY2hlci0yNjAwMTg2,,Samanta,de Frutos Garcia,Spanish & Portuguese,3,5,100,"{Caring,Participation matters,Gives good feedback,Clear grading criteria,Inspirational,Respected}",5,
VGVhY2hlci0yNzQ1NTIw,,Shumo,Chu,Computer Science,3.2,2,0,"{Graded by few things,Lots of homework,Skip class? You won't pass.,Clear grading criteria}",4,
VGVhY2hlci01NjgyOTc=,TASCHIAN H J,Helen,Taschian,Art History,3.5,4,70,"{Get ready to read,Caring,So many papers,Participation matters,Lots of homework,Tough grader,Accessible outside class,Skip class? You won't pass.,EXTRA CREDIT,Amazing lectures ,Inspirational,Lecture heavy,Clear grading criteria,Gives good feedback,Hilarious,Respected,Graded by few things}",44,
VGVhY2hlci0yNTkwMDcy,,Jovana,Gomez,Spanish & Portuguese,3.9,2.4,20,"{Lots of homework,Participation matters,Get ready to read,Skip class? You won't pass.,So many papers,Lecture heavy}",6,
VGVhY2hlci0yNjgwNDU=,LEE J W,John,Lee,History,3.3,5,50,"{Get ready to read,Lecture heavy,Graded by few things,Respected,Gives good feedback,Tough grader,Participation matters,Skip class? You won't pass.,Caring,Amazing lectures ,Clear grading criteria,Would take again,Lots of homework,Test heavy,Inspirational,So many papers,Accessible outside class,Online Savvy}",103,https://history.ucsb.edu/wp-content/uploads/John-W._I._Lee_UCSB_History.jpg
VGVhY2hlci0xNzA0ODEz,,Teresa,Robertson,Philosophy,4.1,3.4,67,"{Caring,Graded by few things,Accessible outside class,Skip class? You won't pass.,Tough grader,Clear grading criteria,Gives good feedback,Lots of homework,Get ready to read,Amazing lectures ,Inspirational,Test heavy,Participation matters,Hilarious}",30,
VGVhY2hlci0xOTkxOTAy,, Brent,Strathman,Political Science,5,5,55,"{Get ready to read,Tough grader,Amazing lectures ,Respected,Skip class? You won't pass.,Lecture heavy,Graded by few things,Test heavy,Participation matters,Inspirational,Clear grading criteria,Would take again,Accessible outside class,EXTRA CREDIT,Lots of homework,Hilarious,Caring,Gives good feedback,So many papers}",86,
VGVhY2hlci0zNjEyMzY=,PADULA V,Valentina,Padula,Languages,2.3,5,91,"{Caring,Amazing lectures ,Clear grading criteria,Gives good feedback,Hilarious,Respected,Participation matters,Accessible outside class,Skip class? You won't pass.,EXTRA CREDIT,Get ready to read,Inspirational,Would take again,Graded by few things,Group projects,So many papers,Lecture heavy}",61,
VGVhY2hlci0yNTY0NTQ4,,Francesc,Castella,Mathematics,2.3,4.9,96,"{Clear grading criteria,Graded by few things,Accessible outside class,Respected,Gives good feedback,Lecture heavy,Amazing lectures ,Test heavy,Tough grader,Caring}",24,
VGVhY2hlci0xODA2NzQy,,Danielle,Kurin,Anthropology,3.1,4.6,100,"{Accessible outside class,Hilarious,Amazing lectures ,Caring,Inspirational,Respected,Skip class? You won't pass.,Tests? Not many,Tough grader,Get ready to read,Clear grading criteria,Gives good feedback,Test heavy}",32,
VGVhY2hlci0yNzQ2NjA5,,Clinton,Terrell,English,0,0,-1,"",0,
VGVhY2hlci0xMjM3OTQ1,,Dolores,Casillas,Chicano Studies,2.5,4.6,76,"{Get ready to read,Amazing lectures ,So many papers,Caring,EXTRA CREDIT,Inspirational,Respected,Hilarious,Lecture heavy,Graded by few things,Tough grader,Skip class? You won't pass.,Group projects,Clear grading criteria,Would take again,Gives good feedback,Accessible outside class}",29,https://www.csi.ucsb.edu/sites/default/files/styles/medium_square/public/2021-12/Casillas.Work_.Photo_.2021.SMALL_.jpg?h=9ba8e9e9&itok=r9BO8JPS
VGVhY2hlci0yMDk1OTg0,,Lalo,Gonzalez,Biology,4.5,3.4,60,"{Lecture heavy,Test heavy,Caring,Respected,Accessible outside class,Tough grader,Get ready to read,Skip class? You won't pass.,Amazing lectures ,Graded by few things,Participation matters,Clear grading criteria,Gives good feedback,Inspirational,Hilarious,EXTRA CREDIT,Group projects}",45,
VGVhY2hlci0yNjYxMDYw,,Paul,Alessio,Geology,2.3,5,100,"{Caring,Group projects,Amazing lectures ,Clear grading criteria,Hilarious}",3,https://www.geol.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Alessio4_300x450.jpg?itok=vobZ4zIh
VGVhY2hlci0yNzc2MDQw,,Ari,Kaplan,Physics,4,1,-1,"",1,
VGVhY2hlci0xMDgwMDUz,,Dominique,Jullien,Languages,2.9,3,100,"{Participation matters,Get ready to read,Graded by few things,Lots of homework,Caring,Test heavy}",22,
VGVhY2hlci0yODEzODU5,,Troy,Kling,Mathematics,3,5,100,"{Amazing lectures ,Inspirational,Graded by few things}",1,
VGVhY2hlci0yODEzODg5,,Youhong,Lee,Statistics,0,0,-1,"",0,
VGVhY2hlci0yODM1MDU5,,Evgeny,Noi,Geography,3,3,-1,"{Participation matters,EXTRA CREDIT,Lecture heavy}",1,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-01/evgeny-noi.jpg?h=ed0ea6f1&itok=Wn-GHLdG
VGVhY2hlci0yODI1MTg1,,Christopher,Britton,Writing,3,4,-1,"{Participation matters,Graded by few things,Accessible outside class}",1,https://www.philosophy.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/311210376_10218193101577677_3385033189503701777_n.jpg?itok=yaGUxyEx
VGVhY2hlci0yODE3ODY2,,Geordie,Armstrong,Geography,0,0,-1,"",0,
VGVhY2hlci0yODE4MjY4,,Megan,Williams,Music,2,4,-1,"{Lecture heavy,Graded by few things}",1,
VGVhY2hlci0yODE5NDUx,,Juan,Mejia,Statistics,0,0,-1,"",0,
VGVhY2hlci0yODMyMTUy,,Eve,Brown,Black Studies,0,0,-1,"",0,https://www.blackstudies.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Dr%20Brown%204%20website.jpg?itok=4KQGenPq
VGVhY2hlci0yODIxNjAx,,Allie,Mittelsted,Psychology,0,0,-1,"",0,
VGVhY2hlci0yODIxODk1,,Leslie,Mavrakis,Mathematics,3,4.8,100,"{Caring,Accessible outside class,Amazing lectures ,Clear grading criteria}",3,
VGVhY2hlci0yMDIzNDEy,RATNER K G,Kyle,Ratner,Psychology,2.3,4.6,94,"{Caring,Clear grading criteria,Accessible outside class,Amazing lectures ,Lots of homework,Respected,Lecture heavy,Get ready to read,Tough grader,Participation matters,Gives good feedback,Hilarious,Graded by few things}",22,https://psych.ucsb.edu/sites/default/files/styles/max_325x325/public/images/people/Faculty%20-%20Kyle%20Ratner.jpg?itok=MPuYerO2
VGVhY2hlci0yODEzNTg2,,Nathan,Segura,Art,0,0,-1,"",0,https://www.arthistory.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/segura3_pic.jpg?itok=wjQM2woy
VGVhY2hlci0yODIyNTY4,,Olivia,Henderson,English,0,0,-1,"",0,
VGVhY2hlci0yODIzMDA2,,Gupta,Trinabh,Computer Science,0,0,-1,"",0,
VGVhY2hlci00MTkzMTk=,,Peter,Cappello,Computer Science,2.9,2.4,-1,"",13,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Peter%20Cappello.jpg?itok=8NsFHveY&c=7d80b70944cd0f52a7fc33ab4c97457c
VGVhY2hlci0yODI1OTc1,,Hal,Pederson,Statistics,0,0,-1,"",0,
VGVhY2hlci0yODI4MTg0,,Alex,Kyranos,Chemistry,0,0,-1,"",0,
VGVhY2hlci0xMjU5NzIz,BLAKE F D,Felice,Blake,English,3,5,96,"{Get ready to read,Amazing lectures ,Inspirational,Beware of pop quizzes,Respected,Caring,Gives good feedback,Hilarious,EXTRA CREDIT,Lecture heavy,Skip class? You won't pass.,Participation matters,Clear grading criteria,Would take again,Accessible outside class,Tough grader,So many papers}",46,
VGVhY2hlci0yNzc3MTI2,WROBEL A J,Alex,Wrobel,Science,3.4,5,100,"{Amazing lectures ,Caring,Clear grading criteria,Lecture heavy,Inspirational,Respected,Accessible outside class,Hilarious,Test heavy,Get ready to read,Participation matters,Gives good feedback,Graded by few things,Online Savvy}",38,
VGVhY2hlci0yODMwMTgy,,Alexis,Arias,Communication,2,5,100,"{Gives good feedback,Caring,Respected}",1,
VGVhY2hlci0yODMzMTc0,,William,Chavez,East Asian Languages & Cultures,2.8,5,100,"{Participation matters,Accessible outside class,Amazing lectures ,Inspirational,Gives good feedback,Caring}",5,
