section_id,id,enrolled,capacity,message,timestamp
WINTER 2024 10777,13847,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 10785,13848,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 58537,13849,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 58529,13850,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 10801,13851,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10819,13852,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10827,13853,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10835,13854,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10843,13855,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10850,13856,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10868,13857,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10876,13858,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10884,13859,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10892,13860,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10900,13861,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10926,13862,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10934,13863,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10942,13864,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10959,13865,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10967,13866,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10975,13867,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10983,13868,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 10991,13869,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11007,13870,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11015,13871,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11023,13872,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11080,13873,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11098,13874,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11106,13875,0,27,Closed,2023-12-29 23:57:14.518017
WINTER 2024 11114,13876,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11122,13877,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11130,13878,0,27,Closed,2023-12-29 23:57:14.518017
WINTER 2024 11148,13879,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11155,13880,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11163,13881,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 58628,13882,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 58610,13883,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11189,13884,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11197,13885,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11205,13886,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11213,13887,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11221,13888,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11239,13889,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 58552,13890,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 58545,13891,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 58560,13892,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 58578,13893,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 58586,13894,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11312,13895,26,30,"",2023-12-29 23:57:14.518017
WINTER 2024 58644,13896,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 58651,13897,28,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 58669,13898,27,27,Full,2023-12-29 23:57:14.518017
WINTER 2024 11353,13899,24,23,Full,2023-12-29 23:57:14.518017
WINTER 2024 11379,13900,2,2,Full,2023-12-29 23:57:14.518017
WINTER 2024 11387,13901,2,2,Full,2023-12-29 23:57:14.518017
WINTER 2024 11395,13902,2,2,Full,2023-12-29 23:57:14.518017
WINTER 2024 11403,13903,2,2,Full,2023-12-29 23:57:14.518017
WINTER 2024 11411,13904,1,2,"",2023-12-29 23:57:14.518017
WINTER 2024 11429,13905,2,2,Full,2023-12-29 23:57:14.518017
WINTER 2024 11437,13906,2,2,Full,2023-12-29 23:57:14.518017
WINTER 2024 11445,13907,2,2,Full,2023-12-29 23:57:14.518017
WINTER 2024 58701,13908,14,25,"",2023-12-29 23:57:14.518017
WINTER 2024 58743,13909,17,25,"",2023-12-29 23:57:14.518017
WINTER 2024 11478,13910,17,25,"",2023-12-29 23:57:14.518017
WINTER 2024 11486,13911,23,25,"",2023-12-29 23:57:14.518017
WINTER 2024 58818,13912,9,20,"",2023-12-29 23:57:14.518017
WINTER 2024 58784,13913,14,30,"",2023-12-29 23:57:14.518017
WINTER 2024 11551,13914,14,12,Full,2023-12-29 23:57:14.518017
WINTER 2024 11569,13915,9,12,"",2023-12-29 23:57:14.518017
WINTER 2024 58859,13916,17,20,"",2023-12-29 23:57:14.518017
WINTER 2024 63610,13917,13,20,"",2023-12-29 23:57:14.518017
WINTER 2024 53033,13918,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 53025,13919,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 53041,13920,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 53058,13921,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 53066,13922,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 53074,13923,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 10306,13924,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10314,13925,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10322,13926,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10330,13927,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10348,13928,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10355,13929,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10363,13930,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10371,13931,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10389,13932,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10397,13933,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10405,13934,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10413,13935,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10421,13936,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10439,13937,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 10447,13938,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 53082,13939,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 53090,13940,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 53108,13941,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 53116,13942,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 53124,13943,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 53132,13944,10,10,Full,2023-12-29 23:57:14.518017
WINTER 2024 16857,13945,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 16865,13946,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 53165,13947,13,12,Closed,2023-12-29 23:57:14.518017
WINTER 2024 53181,13948,13,12,Closed,2023-12-29 23:57:14.518017
WINTER 2024 53207,13949,15,12,Closed,2023-12-29 23:57:14.518017
WINTER 2024 53223,13950,15,12,Closed,2023-12-29 23:57:14.518017
WINTER 2024 53249,13951,14,12,Closed,2023-12-29 23:57:14.518017
WINTER 2024 69963,13952,9,9,Closed,2023-12-29 23:57:14.518017
WINTER 2024 69948,13953,8,9,Closed,2023-12-29 23:57:14.518017
WINTER 2024 16923,13954,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 16931,13955,19,20,"",2023-12-29 23:57:14.518017
WINTER 2024 16949,13956,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 16956,13957,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 16964,13958,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 16972,13959,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 16980,13960,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 16998,13961,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 17012,13962,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 17020,13963,17,18,"",2023-12-29 23:57:14.518017
WINTER 2024 17038,13964,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 17046,13965,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 17053,13966,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 17061,13967,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 17079,13968,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 17087,13969,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 17103,13970,22,22,Full,2023-12-29 23:57:14.518017
WINTER 2024 17111,13971,21,22,"",2023-12-29 23:57:14.518017
WINTER 2024 17129,13972,22,22,Full,2023-12-29 23:57:14.518017
WINTER 2024 17137,13973,20,22,"",2023-12-29 23:57:14.518017
WINTER 2024 17145,13974,22,22,Full,2023-12-29 23:57:14.518017
WINTER 2024 17152,13975,22,22,Full,2023-12-29 23:57:14.518017
WINTER 2024 17160,13976,22,22,Full,2023-12-29 23:57:14.518017
WINTER 2024 17178,13977,22,22,Full,2023-12-29 23:57:14.518017
WINTER 2024 17251,13978,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 17269,13979,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 17277,13980,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 17285,13981,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 17327,13982,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 17335,13983,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 17343,13984,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 17350,13985,18,18,Full,2023-12-29 23:57:14.518017
WINTER 2024 53264,13986,11,11,Full,2023-12-29 23:57:14.518017
WINTER 2024 17376,13987,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 17384,13988,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 17392,13989,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 17400,13990,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 17426,13991,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 17434,13992,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 17442,13993,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 17459,13994,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 17467,13995,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 17475,13996,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 17517,13997,16,16,Full,2023-12-29 23:57:14.518017
WINTER 2024 17525,13998,16,16,Full,2023-12-29 23:57:14.518017
WINTER 2024 17574,13999,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 17582,14000,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 17590,14001,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 17608,14002,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 17749,14003,10,16,"",2023-12-29 23:57:14.518017
WINTER 2024 17756,14004,0,16,Closed,2023-12-29 23:57:14.518017
WINTER 2024 53280,14005,22,22,Full,2023-12-29 23:57:14.518017
WINTER 2024 53298,14006,22,22,Full,2023-12-29 23:57:14.518017
WINTER 2024 13268,14007,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13276,14008,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13284,14009,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13292,14010,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13300,14011,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13318,14012,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13326,14013,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13334,14014,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13342,14015,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13359,14016,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13367,14017,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13375,14018,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13383,14019,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13391,14020,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13409,14021,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13417,14022,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13425,14023,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13433,14024,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13441,14025,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13458,14026,39,39,Full,2023-12-29 23:57:14.518017
WINTER 2024 13615,14027,44,44,Full,2023-12-29 23:57:14.518017
WINTER 2024 13623,14028,44,44,Full,2023-12-29 23:57:14.518017
WINTER 2024 13631,14029,44,44,Full,2023-12-29 23:57:14.518017
WINTER 2024 13649,14030,44,44,Full,2023-12-29 23:57:14.518017
WINTER 2024 13656,14031,44,44,Full,2023-12-29 23:57:14.518017
WINTER 2024 13664,14032,44,44,Full,2023-12-29 23:57:14.518017
WINTER 2024 13672,14033,43,43,Full,2023-12-29 23:57:14.518017
WINTER 2024 13680,14034,43,43,Full,2023-12-29 23:57:14.518017
WINTER 2024 13789,14035,28,28,Full,2023-12-29 23:57:14.518017
WINTER 2024 13797,14036,28,28,Full,2023-12-29 23:57:14.518017
WINTER 2024 13805,14037,28,28,Full,2023-12-29 23:57:14.518017
WINTER 2024 13813,14038,28,28,Full,2023-12-29 23:57:14.518017
WINTER 2024 13821,14039,28,28,Full,2023-12-29 23:57:14.518017
WINTER 2024 13854,14040,20,28,"",2023-12-29 23:57:14.518017
WINTER 2024 13862,14041,23,28,"",2023-12-29 23:57:14.518017
WINTER 2024 13870,14042,23,28,"",2023-12-29 23:57:14.518017
WINTER 2024 13888,14043,21,28,"",2023-12-29 23:57:14.518017
WINTER 2024 13896,14044,25,28,"",2023-12-29 23:57:14.518017
WINTER 2024 13920,14045,40,40,Full,2023-12-29 23:57:14.518017
WINTER 2024 13946,14046,39,40,"",2023-12-29 23:57:14.518017
WINTER 2024 13961,14047,40,40,Full,2023-12-29 23:57:14.518017
WINTER 2024 13987,14048,40,40,Full,2023-12-29 23:57:14.518017
WINTER 2024 14001,14049,40,40,Full,2023-12-29 23:57:14.518017
WINTER 2024 14027,14050,40,40,Full,2023-12-29 23:57:14.518017
WINTER 2024 55558,14051,40,40,Full,2023-12-29 23:57:14.518017
WINTER 2024 55574,14052,40,40,Full,2023-12-29 23:57:14.518017
WINTER 2024 55590,14053,40,40,Full,2023-12-29 23:57:14.518017
WINTER 2024 14043,14054,21,30,"",2023-12-29 23:57:14.518017
WINTER 2024 14050,14055,12,30,"",2023-12-29 23:57:14.518017
WINTER 2024 14068,14056,17,30,"",2023-12-29 23:57:14.518017
WINTER 2024 14084,14057,9,30,Cancelled,2023-12-29 23:57:14.518017
WINTER 2024 14092,14058,4,30,Cancelled,2023-12-29 23:57:14.518017
WINTER 2024 14100,14059,12,30,Cancelled,2023-12-29 23:57:14.518017
WINTER 2024 14126,14060,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14134,14061,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14142,14062,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14159,14063,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14167,14064,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14175,14065,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14183,14066,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14191,14067,23,25,"",2023-12-29 23:57:14.518017
WINTER 2024 14209,14068,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14217,14069,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14225,14070,24,25,"",2023-12-29 23:57:14.518017
WINTER 2024 14233,14071,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14241,14072,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14258,14073,24,25,"",2023-12-29 23:57:14.518017
WINTER 2024 14266,14074,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14274,14075,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14365,14076,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14373,14077,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14381,14078,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14399,14079,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14407,14080,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14415,14081,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14423,14082,33,33,Full,2023-12-29 23:57:14.518017
WINTER 2024 14431,14083,33,33,Full,2023-12-29 23:57:14.518017
WINTER 2024 14449,14084,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14456,14085,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14464,14086,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14472,14087,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14480,14088,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14498,14089,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14563,14090,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14571,14091,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14589,14092,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14597,14093,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14605,14094,30,32,"",2023-12-29 23:57:14.518017
WINTER 2024 14613,14095,30,32,"",2023-12-29 23:57:14.518017
WINTER 2024 14621,14096,33,33,Full,2023-12-29 23:57:14.518017
WINTER 2024 14639,14097,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14647,14098,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14654,14099,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14662,14100,32,32,Full,2023-12-29 23:57:14.518017
WINTER 2024 14670,14101,30,32,"",2023-12-29 23:57:14.518017
WINTER 2024 58933,14102,37,37,Full,2023-12-29 23:57:14.518017
WINTER 2024 58925,14103,38,38,Full,2023-12-29 23:57:14.518017
WINTER 2024 14829,14104,23,23,Full,2023-12-29 23:57:14.518017
WINTER 2024 14837,14105,23,23,Full,2023-12-29 23:57:14.518017
WINTER 2024 14845,14106,9,24,"",2023-12-29 23:57:14.518017
WINTER 2024 14860,14107,23,23,Full,2023-12-29 23:57:14.518017
WINTER 2024 14878,14108,23,23,Full,2023-12-29 23:57:14.518017
WINTER 2024 14886,14109,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 14951,14110,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14969,14111,20,25,"",2023-12-29 23:57:14.518017
WINTER 2024 14977,14112,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 14993,14113,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 15008,14114,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 15016,14115,24,25,"",2023-12-29 23:57:14.518017
WINTER 2024 58958,14116,10,25,"",2023-12-29 23:57:14.518017
WINTER 2024 58941,14117,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 58966,14118,1,25,"",2023-12-29 23:57:14.518017
WINTER 2024 58974,14119,8,25,"",2023-12-29 23:57:14.518017
WINTER 2024 58982,14120,1,25,"",2023-12-29 23:57:14.518017
WINTER 2024 58990,14121,23,25,"",2023-12-29 23:57:14.518017
WINTER 2024 59006,14122,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 59014,14123,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 63271,14124,23,25,"",2023-12-29 23:57:14.518017
WINTER 2024 63289,14125,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 15065,14126,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 15073,14127,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 59618,14128,30,30,Full,2023-12-29 23:57:14.518017
WINTER 2024 59592,14129,31,30,Full,2023-12-29 23:57:14.518017
WINTER 2024 59600,14130,31,30,Full,2023-12-29 23:57:14.518017
WINTER 2024 59626,14131,30,30,Full,2023-12-29 23:57:14.518017
WINTER 2024 59634,14132,30,30,Full,2023-12-29 23:57:14.518017
WINTER 2024 59642,14133,31,30,Full,2023-12-29 23:57:14.518017
WINTER 2024 15529,14134,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 15537,14135,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 15545,14136,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 15552,14137,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 15669,14138,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 15677,14139,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 15685,14140,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 61101,14141,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 61135,14142,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 61143,14143,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 61150,14144,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 61168,14145,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 61184,14146,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 61192,14147,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 61200,14148,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 61218,14149,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 15784,14150,14,15,"",2023-12-29 23:57:14.518017
WINTER 2024 15792,14151,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 15800,14152,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 15818,14153,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 15834,14154,33,30,Full,2023-12-29 23:57:14.518017
WINTER 2024 15842,14155,31,30,Full,2023-12-29 23:57:14.518017
WINTER 2024 15875,14156,23,23,Full,2023-12-29 23:57:14.518017
WINTER 2024 15883,14157,23,23,Full,2023-12-29 23:57:14.518017
WINTER 2024 15891,14158,23,23,Full,2023-12-29 23:57:14.518017
WINTER 2024 15909,14159,23,23,Full,2023-12-29 23:57:14.518017
WINTER 2024 11965,14160,24,24,Full,2023-12-29 23:57:14.518017
WINTER 2024 11973,14161,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 11981,14162,20,25,"",2023-12-29 23:57:14.518017
WINTER 2024 11999,14163,9,25,"",2023-12-29 23:57:14.518017
WINTER 2024 51912,14164,0,20,Closed,2023-12-29 23:57:14.518017
WINTER 2024 12120,14165,0,20,Closed,2023-12-29 23:57:14.518017
WINTER 2024 12138,14166,9,20,"",2023-12-29 23:57:14.518017
WINTER 2024 12146,14167,5,20,"",2023-12-29 23:57:14.518017
WINTER 2024 12153,14168,17,20,"",2023-12-29 23:57:14.518017
WINTER 2024 12161,14169,0,20,Closed,2023-12-29 23:57:14.518017
WINTER 2024 12179,14170,10,20,"",2023-12-29 23:57:14.518017
WINTER 2024 12187,14171,11,20,"",2023-12-29 23:57:14.518017
WINTER 2024 12195,14172,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 12237,14173,18,20,"",2023-12-29 23:57:14.518017
WINTER 2024 12245,14174,19,20,"",2023-12-29 23:57:14.518017
WINTER 2024 12260,14175,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 53868,14176,24,25,"",2023-12-29 23:57:14.518017
WINTER 2024 53850,14177,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 53876,14178,17,25,Closed,2023-12-29 23:57:14.518017
WINTER 2024 12286,14179,19,25,"",2023-12-29 23:57:14.518017
WINTER 2024 12294,14180,22,25,"",2023-12-29 23:57:14.518017
WINTER 2024 12302,14181,21,25,"",2023-12-29 23:57:14.518017
WINTER 2024 12310,14182,1,25,"",2023-12-29 23:57:14.518017
WINTER 2024 12336,14183,14,30,"",2023-12-29 23:57:14.518017
WINTER 2024 12351,14184,20,26,"",2023-12-29 23:57:14.518017
WINTER 2024 12369,14185,23,25,"",2023-12-29 23:57:14.518017
WINTER 2024 12377,14186,24,26,"",2023-12-29 23:57:14.518017
WINTER 2024 12393,14187,25,30,"",2023-12-29 23:57:14.518017
WINTER 2024 12419,14188,7,10,"",2023-12-29 23:57:14.518017
WINTER 2024 12427,14189,3,10,"",2023-12-29 23:57:14.518017
WINTER 2024 12443,14190,5,15,"",2023-12-29 23:57:14.518017
WINTER 2024 12450,14191,2,15,"",2023-12-29 23:57:14.518017
WINTER 2024 12476,14192,7,15,"",2023-12-29 23:57:14.518017
WINTER 2024 12484,14193,0,15,Closed,2023-12-29 23:57:14.518017
WINTER 2024 53702,14194,30,30,Full,2023-12-29 23:57:14.518017
WINTER 2024 12500,14195,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 12518,14196,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 12526,14197,20,20,Full,2023-12-29 23:57:14.518017
WINTER 2024 12542,14198,18,24,"",2023-12-29 23:57:14.518017
WINTER 2024 12559,14199,9,23,"",2023-12-29 23:57:14.518017
WINTER 2024 12567,14200,21,23,"",2023-12-29 23:57:14.518017
WINTER 2024 12583,14201,21,30,"",2023-12-29 23:57:14.518017
WINTER 2024 12609,14202,0,15,Closed,2023-12-29 23:57:14.518017
WINTER 2024 12617,14203,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 12625,14204,15,15,Full,2023-12-29 23:57:14.518017
WINTER 2024 12641,14205,10,25,"",2023-12-29 23:57:14.518017
WINTER 2024 12666,14206,23,25,"",2023-12-29 23:57:14.518017
WINTER 2024 12674,14207,14,25,"",2023-12-29 23:57:14.518017
WINTER 2024 12682,14208,0,25,Closed,2023-12-29 23:57:14.518017
WINTER 2024 12740,14209,57,75,"",2023-12-29 23:57:14.518017
WINTER 2024 12765,14210,56,60,"",2023-12-29 23:57:14.518017
WINTER 2024 74872,14211,3,4,"",2023-12-29 23:57:14.518017
WINTER 2024 18291,14212,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 18309,14213,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 18317,14214,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 18325,14215,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 18333,14216,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 18341,14217,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 18358,14218,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 18366,14219,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 50617,14220,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 50625,14221,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 50633,14222,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 50641,14223,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 50658,14224,25,25,Full,2023-12-29 23:57:14.518017
WINTER 2024 50666,14225,25,25,Full,2023-12-29 23:57:14.518017
